AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
2372;red;45.5;medium;23;true;45.5;blue;23445;blue;23
2373;medium;11;safe;20.7;false;1234;none;9;true;1234
2374;true;0.55;medium;7;true;23445;true;23;safe;11
2375;medium;1234;safe;45.5;none;45.5;true;1234;blue;45.5
2376;hot;23445;blue;23445;medium;23445;blue;10;hot;23
2377;danger;1234;true;11;cold;10;medium;45.5;blue;11
2378;hot;7;false;45.5;danger;45.5;hot;23;none;1234
2379;danger;10;cold;20.7;hot;1234;true;9;hot;45.5
2380;hot;10;false;10;cold;20.7;safe;7;cold;11
2381;red;23;red;23445;true;45.5;danger;0.55;red;7
2382;true;23;false;23;hot;23445;true;20.7;cold;9
2383;true;9;none;23445;medium;20.7;false;9;hot;7
2384;medium;9;medium;23445;blue;23;false;20.7;true;11
2385;blue;10;cold;20.7;true;11;safe;45.5;false;23
2386;false;23445;safe;45.5;danger;23;red;23;blue;1234
2387;medium;9;none;23;danger;0.55;cold;10;false;9
2388;medium;1234;false;7;medium;45.5;blue;23;hot;45.5
2389;false;11;danger;11;blue;10;danger;23445;none;23445
2390;true;20.7;hot;7;medium;45.5;danger;20.7;true;23445
2391;medium;1234;false;9;danger;7;danger;11;hot;7
2392;none;11;hot;9;true;23445;cold;9;red;9
2393;medium;9;none;1234;true;23;red;23;true;1234
2394;red;1234;danger;9;none;10;medium;20.7;blue;7
2395;safe;9;danger;10;medium;9;false;23;none;10
2396;medium;23445;false;45.5;blue;20.7;none;23445;cold;1234
2397;red;45.5;red;9;true;9;red;20.7;medium;9
2398;danger;9;true;1234;danger;11;false;45.5;danger;11
2399;medium;0.55;red;45.5;false;23;false;45.5;safe;23
2400;medium;23;red;45.5;red;23;safe;9;cold;23
2401;true;23445;safe;11;danger;23;cold;23445;true;20.7
2402;cold;23445;false;9;blue;45.5;cold;23445;red;9
2403;blue;9;false;11;true;45.5;red;1234;red;7
2404;none;45.5;none;10;cold;1234;hot;10;true;10
2405;cold;10;cold;11;true;20.7;cold;20.7;medium;7
2406;none;10;blue;1234;none;45.5;blue;1234;danger;23
2407;blue;10;cold;7;false;45.5;true;23;danger;7
2408;hot;7;none;45.5;cold;23445;danger;23445;false;45.5
2409;blue;0.55;false;9;red;45.5;medium;0.55;false;23
2410;hot;10;safe;9;danger;0.55;medium;0.55;hot;1234
2411;false;20.7;none;7;safe;1234;red;45.5;medium;1234
2412;hot;20.7;blue;23445;red;45.5;hot;0.55;none;1234
2413;true;45.5;none;23;blue;1234;blue;20.7;true;9
2414;red;11;danger;9;cold;10;medium;0.55;false;23
2415;none;10;red;9;medium;11;false;9;medium;20.7
2416;safe;7;cold;45.5;false;20.7;blue;0.55;danger;20.7
2417;red;1234;safe;20.7;hot;9;true;0.55;false;20.7
2418;danger;1234;blue;7;hot;10;medium;45.5;safe;23
2419;danger;9;red;11;danger;23;none;45.5;medium;11
2420;false;10;true;23;medium;0.55;danger;11;true;23445
2421;false;10;safe;20.7;safe;23;blue;45.5;red;7
2422;true;23445;medium;23;blue;20.7;red;0.55;red;1234
2423;none;45.5;false;1234;none;0.55;safe;7;red;7
2424;red;23445;cold;20.7;blue;11;red;45.5;false;1234
2425;true;20.7;hot;45.5;cold;0.55;blue;45.5;false;0.55
2426;danger;20.7;medium;7;danger;10;red;7;blue;1234
2427;danger;9;safe;0.55;blue;23;hot;1234;hot;23
2428;cold;1234;safe;11;medium;45.5;hot;10;danger;23445
2429;red;20.7;safe;1234;blue;9;true;20.7;none;7
2430;medium;0.55;false;45.5;none;9;blue;9;false;0.55
2431;blue;0.55;hot;45.5;true;23445;true;11;blue;23
2432;true;45.5;medium;10;danger;7;medium;1234;false;10
2433;none;1234;danger;10;cold;1234;red;45.5;blue;20.7
2434;safe;23;hot;7;blue;11;blue;7;cold;0.55
2435;blue;1234;medium;23;safe;9;red;11;danger;45.5
2436;none;45.5;safe;9;blue;23445;none;1234;red;45.5
2437;danger;9;true;0.55;safe;10;hot;1234;none;1234
2438;safe;11;danger;0.55;blue;9;blue;9;hot;23
2439;red;9;true;1234;none;10;hot;23;danger;23
2440;cold;23;true;45.5;hot;45.5;danger;20.7;hot;10
2441;true;10;blue;0.55;none;1234;medium;10;false;20.7
2442;cold;7;red;10;none;23;safe;23445;blue;11
2443;none;20.7;safe;23;red;23445;none;11;blue;23
2444;safe;1234;none;9;safe;45.5;cold;9;blue;7
2445;none;23445;hot;9;safe;7;danger;7;blue;23445
2446;blue;45.5;safe;10;safe;23;true;9;none;23
2447;cold;9;safe;9;true;23445;danger;10;false;9
2448;danger;7;blue;23445;safe;9;red;9;red;7
2449;safe;20.7;none;23445;cold;9;red;20.7;red;1234
2450;red;0.55;none;9;false;7;danger;23445;true;7
2451;safe;10;hot;0.55;none;10;none;0.55;false;23
2452;true;11;true;11;cold;1234;none;23;hot;23445
2453;hot;0.55;false;20.7;hot;1234;none;7;true;20.7
2454;hot;0.55;danger;11;none;23445;none;10;blue;0.55
2455;safe;20.7;cold;20.7;hot;23;blue;20.7;blue;23
2456;medium;7;danger;23;true;0.55;false;23445;blue;45.5
2457;danger;45.5;true;1234;cold;23445;red;20.7;cold;9
2458;danger;11;true;7;danger;0.55;none;7;danger;10
2459;blue;11;true;23;cold;23;none;23445;blue;7
2460;blue;1234;blue;23;false;10;blue;1234;safe;1234
2461;hot;9;red;10;true;23445;none;9;none;20.7
2462;false;10;medium;20.7;cold;11;hot;7;danger;23
2463;red;0.55;danger;1234;cold;7;danger;23;safe;11
2464;hot;23445;blue;11;red;11;danger;20.7;false;23
2465;medium;11;red;7;blue;23445;none;9;blue;45.5
2466;safe;23445;danger;20.7;true;0.55;cold;0.55;blue;45.5
2467;red;23;true;45.5;blue;20.7;hot;45.5;red;0.55
2468;hot;1234;true;9;blue;23445;safe;9;danger;0.55
2469;blue;23445;cold;9;medium;1234;red;11;safe;0.55
2470;blue;20.7;blue;45.5;false;1234;hot;0.55;true;45.5
2471;false;45.5;safe;0.55;true;23;danger;9;medium;23
2472;cold;20.7;none;23;cold;20.7;false;45.5;cold;1234
2473;blue;10;true;1234;red;20.7;blue;11;safe;20.7
2474;cold;10;true;0.55;none;9;hot;23445;safe;9
2475;cold;0.55;red;9;true;7;none;1234;danger;11
2476;red;10;cold;20.7;safe;1234;safe;11;safe;23
2477;false;9;danger;10;false;9;medium;45.5;none;1234
2478;true;20.7;cold;11;hot;9;danger;1234;danger;45.5
2479;false;7;medium;7;none;7;safe;20.7;red;1234
2480;cold;9;cold;45.5;red;45.5;safe;23;true;7
2481;medium;11;red;20.7;hot;9;false;9;red;9
2482;true;23445;safe;45.5;none;23445;none;11;danger;23445
2483;hot;23;medium;23445;blue;0.55;hot;7;danger;9
2484;cold;7;safe;7;none;0.55;false;7;true;23
2485;hot;10;red;9;none;9;red;7;danger;45.5
2486;danger;23;false;10;cold;23445;safe;20.7;cold;10
2487;blue;23;red;23445;blue;7;none;10;medium;9
2488;false;23;blue;7;none;11;true;1234;true;7
2489;hot;1234;false;23;none;7;hot;10;none;23445
2490;true;10;medium;0.55;none;45.5;none;1234;hot;23445
2491;hot;45.5;danger;45.5;blue;20.7;danger;1234;none;10
2492;none;0.55;true;0.55;cold;23;safe;1234;cold;20.7
2493;blue;0.55;safe;7;true;20.7;red;7;hot;7
2494;red;20.7;medium;10;none;20.7;safe;23;true;0.55
2495;cold;23;danger;10;cold;11;medium;7;cold;45.5
2496;true;11;none;0.55;medium;1234;cold;10;false;7
2497;blue;9;hot;20.7;safe;1234;medium;0.55;blue;10
2498;safe;11;red;1234;safe;7;medium;11;true;1234
2499;hot;20.7;none;7;false;11;medium;0.55;danger;45.5
2500;safe;23445;blue;0.55;hot;0.55;hot;7;safe;23
2501;blue;23;blue;23;safe;23445;danger;20.7;true;10
2502;red;0.55;none;9;red;1234;red;23445;none;0.55
2503;hot;10;cold;23;danger;11;none;45.5;safe;23445
2504;red;45.5;hot;45.5;safe;23;medium;20.7;safe;20.7
2505;danger;1234;hot;7;none;23;medium;9;true;20.7
2506;medium;9;blue;23;safe;45.5;cold;7;danger;23
2507;none;9;blue;10;red;11;blue;11;red;20.7
2508;danger;7;safe;10;none;1234;safe;1234;red;11
2509;false;45.5;none;10;hot;11;red;1234;safe;0.55
2510;cold;20.7;danger;9;cold;23445;cold;23445;false;20.7
2511;safe;11;cold;23445;red;45.5;danger;11;danger;20.7
2512;red;23445;red;9;safe;11;red;1234;cold;45.5
2513;danger;7;false;11;safe;10;false;23445;false;23445
2514;blue;1234;none;7;blue;7;safe;1234;safe;23
2515;none;10;blue;45.5;cold;1234;blue;45.5;red;9
2516;none;23445;true;11;hot;0.55;medium;10;danger;23
2517;true;11;cold;9;true;0.55;false;1234;none;7
2518;blue;23445;hot;23445;blue;9;danger;11;red;7
2519;medium;9;blue;11;false;1234;none;20.7;danger;0.55
2520;hot;7;none;45.5;blue;7;none;1234;safe;20.7
2521;safe;23445;danger;23;true;20.7;safe;20.7;hot;11
2522;medium;23;false;0.55;danger;7;true;11;true;23445
2523;danger;9;blue;45.5;false;11;safe;11;false;23445
2524;medium;23445;true;11;danger;9;red;20.7;false;7
2525;hot;23445;hot;9;false;9;true;7;false;10
2526;true;20.7;danger;23;safe;23445;blue;10;hot;23
2527;cold;9;true;23;safe;1234;true;0.55;blue;0.55
2528;red;45.5;cold;7;red;23;safe;11;none;1234
2529;danger;0.55;red;0.55;red;20.7;safe;23;none;20.7
2530;danger;0.55;none;20.7;red;23445;blue;45.5;none;1234
2531;red;0.55;safe;11;blue;10;medium;20.7;true;7
2532;safe;20.7;red;45.5;hot;20.7;cold;10;red;9
2533;blue;9;cold;7;hot;45.5;red;23;none;7
2534;none;23445;danger;45.5;safe;45.5;true;11;none;23445
2535;blue;9;danger;1234;none;0.55;safe;23;false;0.55
2536;safe;7;true;11;false;23445;none;7;blue;0.55
2537;safe;9;hot;10;cold;9;cold;45.5;medium;11
2538;blue;7;safe;23;cold;0.55;safe;11;medium;45.5
2539;red;20.7;none;9;none;45.5;blue;1234;safe;1234
2540;blue;11;safe;1234;medium;20.7;cold;9;red;11
2541;false;45.5;safe;7;medium;10;true;10;blue;7
2542;false;1234;hot;0.55;none;11;danger;20.7;hot;0.55
2543;false;23445;true;23;red;23;safe;45.5;medium;0.55
2544;none;20.7;red;1234;hot;7;none;23;hot;11
2545;false;20.7;medium;1234;safe;45.5;none;45.5;medium;0.55
2546;false;23;red;20.7;medium;23445;blue;0.55;red;1234
2547;medium;23445;red;20.7;none;1234;medium;0.55;red;9
2548;none;45.5;true;11;true;10;false;10;none;45.5
2549;hot;9;danger;11;danger;9;danger;10;cold;1234
2550;hot;23445;cold;9;safe;23;red;11;true;45.5
2551;cold;7;true;1234;red;9;blue;7;safe;0.55
2552;red;23;safe;23;safe;1234;blue;23;medium;9
2553;none;10;cold;7;blue;20.7;safe;23;red;1234
2554;danger;11;danger;0.55;cold;23;false;23445;true;20.7
2555;cold;23445;medium;23;cold;23445;safe;23;hot;45.5
2556;blue;9;cold;0.55;true;20.7;hot;11;safe;20.7
2557;medium;23;cold;20.7;none;10;hot;23445;danger;20.7
2558;red;9;true;45.5;true;23;cold;23445;none;23445
2559;blue;20.7;true;20.7;cold;23445;cold;45.5;danger;9
2560;blue;45.5;cold;20.7;false;1234;true;9;none;45.5
2561;safe;1234;false;20.7;medium;20.7;hot;10;none;7
2562;safe;7;none;10;true;23445;cold;1234;true;45.5
2563;none;23;danger;20.7;blue;11;hot;20.7;hot;0.55
2564;red;23445;red;20.7;blue;20.7;cold;20.7;safe;20.7
2565;true;9;red;1234;danger;45.5;medium;23;hot;23445
2566;false;23445;false;23445;red;0.55;safe;9;blue;9
2567;safe;23445;danger;9;red;23;blue;20.7;true;0.55
2568;false;0.55;hot;45.5;false;20.7;true;23;red;11
2569;blue;9;danger;23445;danger;23445;red;23;safe;23445
2570;cold;11;danger;45.5;false;1234;medium;11;cold;10
2571;blue;23;blue;11;cold;7;safe;23;true;10
2572;false;10;blue;23445;none;20.7;none;23445;medium;45.5
2573;true;1234;false;0.55;false;20.7;safe;10;hot;23445
2574;blue;10;true;23;danger;11;none;7;medium;11
2575;blue;10;false;20.7;false;11;cold;0.55;hot;9
2576;red;7;red;23445;cold;11;none;9;danger;23445
2577;danger;9;cold;23445;red;10;false;45.5;safe;0.55
2578;false;10;red;11;danger;9;blue;7;none;0.55
2579;danger;23445;safe;7;blue;7;cold;11;safe;0.55
2580;hot;10;blue;10;red;7;cold;0.55;danger;1234
2581;false;9;hot;45.5;safe;7;danger;23;danger;11
2582;false;23;danger;1234;medium;9;cold;1234;hot;23
2583;cold;10;safe;1234;blue;23;none;23;medium;7
2584;none;10;false;10;danger;11;danger;45.5;false;45.5
2585;blue;45.5;blue;20.7;false;20.7;safe;10;medium;45.5
2586;safe;1234;medium;23;false;45.5;red;45.5;false;7
2587;cold;23445;true;0.55;danger;23445;false;0.55;safe;23
2588;medium;23;false;9;blue;0.55;danger;20.7;true;1234
2589;none;7;danger;45.5;medium;1234;medium;9;true;7
2590;red;10;medium;1234;cold;11;blue;10;cold;9
2591;red;10;true;9;safe;23;cold;9;hot;45.5
2592;false;1234;safe;11;false;20.7;danger;9;medium;0.55
2593;medium;45.5;safe;7;danger;10;medium;23;medium;0.55
2594;medium;10;true;1234;none;9;false;20.7;none;9
2595;danger;45.5;hot;23;false;7;hot;9;true;45.5
2596;danger;0.55;blue;0.55;safe;0.55;medium;20.7;safe;10
2597;none;45.5;medium;0.55;true;20.7;medium;23;medium;0.55
2598;safe;7;true;0.55;false;10;blue;9;red;9
2599;cold;23445;true;0.55;danger;23445;danger;7;cold;11
2600;hot;11;hot;9;true;23;blue;23445;red;9
2601;red;9;red;1234;none;9;true;9;medium;23445
2602;cold;45.5;hot;20.7;danger;20.7;blue;45.5;false;0.55
2603;true;23445;false;10;true;23;medium;9;medium;23
2604;blue;45.5;safe;0.55;hot;1234;medium;1234;hot;45.5
2605;medium;20.7;danger;10;blue;23;medium;7;safe;9
2606;true;10;none;45.5;true;10;false;0.55;false;23
2607;safe;10;red;7;false;23445;danger;1234;true;0.55
2608;safe;0.55;none;23445;false;9;hot;1234;medium;0.55
2609;red;23;true;7;safe;9;blue;11;medium;7
2610;danger;10;safe;11;true;20.7;danger;9;true;0.55
2611;medium;9;hot;20.7;hot;1234;true;23;cold;45.5
2612;true;10;cold;0.55;red;1234;true;7;cold;23
2613;hot;23;safe;0.55;hot;11;red;10;hot;11
2614;true;11;false;11;hot;23445;medium;10;true;23
2615;medium;23;medium;7;medium;9;none;1234;danger;23
2616;safe;23;danger;11;hot;23;safe;7;hot;23445
2617;danger;20.7;hot;20.7;true;20.7;cold;11;false;9
2618;hot;23;false;1234;cold;0.55;cold;9;medium;0.55
2619;true;1234;medium;20.7;hot;1234;red;20.7;false;1234
2620;danger;23;danger;10;safe;7;false;0.55;safe;23445
2621;true;23;true;23;red;7;cold;20.7;none;45.5
2622;medium;1234;red;23;hot;20.7;true;1234;danger;45.5
2623;danger;10;none;10;medium;9;medium;20.7;cold;0.55
2624;hot;7;cold;11;false;10;cold;23445;none;7
2625;medium;23;none;23445;true;7;safe;1234;danger;11
2626;medium;23445;hot;11;hot;0.55;none;10;safe;23445
2627;hot;11;medium;0.55;none;20.7;safe;10;blue;7
2628;medium;10;cold;45.5;medium;1234;true;23;none;45.5
2629;danger;0.55;danger;23;blue;20.7;true;0.55;danger;9
2630;none;23;true;45.5;medium;20.7;blue;20.7;blue;1234
2631;safe;7;true;23;true;0.55;cold;9;red;10
2632;safe;9;none;1234;medium;10;medium;23;none;45.5
2633;true;20.7;medium;7;danger;23445;hot;0.55;false;1234
2634;red;9;red;11;red;9;false;0.55;none;10
2635;safe;23445;safe;1234;false;1234;cold;10;cold;0.55
2636;none;45.5;blue;23;none;9;false;0.55;false;11
2637;false;23;hot;10;cold;10;none;7;false;0.55
2638;safe;0.55;true;23;red;20.7;cold;0.55;safe;10
2639;hot;1234;safe;11;medium;45.5;hot;20.7;safe;9
2640;none;45.5;hot;0.55;cold;11;false;0.55;danger;0.55
2641;none;9;cold;23445;none;20.7;none;9;cold;23445
2642;danger;10;medium;45.5;hot;0.55;medium;23;cold;9
2643;blue;11;none;1234;safe;7;medium;1234;blue;9
2644;red;20.7;hot;0.55;false;23;true;10;safe;0.55
2645;none;23;hot;0.55;hot;23445;blue;7;blue;10
2646;danger;10;none;20.7;cold;23445;blue;1234;cold;9
2647;red;1234;true;11;cold;23;hot;10;none;45.5
2648;none;1234;blue;0.55;red;11;red;11;blue;7
2649;none;11;hot;1234;medium;20.7;blue;11;blue;45.5
2650;false;20.7;safe;23445;safe;1234;medium;11;safe;20.7
2651;danger;23445;false;7;cold;45.5;danger;20.7;danger;45.5
2652;hot;23445;hot;23;false;11;blue;45.5;hot;11
2653;none;23;red;23;cold;20.7;blue;7;safe;9
2654;true;23445;red;10;safe;7;blue;10;false;11
2655;red;23445;blue;45.5;true;11;none;20.7;none;11
2656;true;9;danger;7;none;45.5;blue;11;none;10
2657;false;11;true;45.5;safe;45.5;none;45.5;red;1234
2658;cold;20.7;cold;23;medium;45.5;medium;0.55;false;23445
2659;none;1234;true;10;hot;23;blue;1234;cold;23
2660;hot;23445;medium;0.55;none;0.55;hot;23445;danger;11
2661;none;45.5;false;11;none;9;true;7;true;1234
2662;false;7;hot;45.5;cold;0.55;blue;10;danger;1234
2663;safe;1234;cold;7;none;7;none;20.7;none;10
2664;blue;1234;hot;20.7;safe;0.55;danger;7;danger;0.55
2665;true;23445;false;7;blue;20.7;safe;9;false;1234
2666;cold;1234;cold;9;medium;23445;red;1234;blue;10
2667;false;1234;none;7;false;7;safe;45.5;safe;1234
2668;cold;1234;none;20.7;false;9;blue;10;danger;45.5
2669;danger;45.5;false;10;red;10;safe;45.5;cold;20.7
2670;blue;45.5;medium;9;red;10;false;9;none;23445
2671;cold;23445;red;1234;cold;45.5;cold;9;red;1234
2672;medium;11;blue;11;blue;23;hot;23;red;7
2673;medium;20.7;red;23445;danger;10;danger;23;cold;20.7
2674;false;0.55;false;1234;red;23445;safe;45.5;cold;23445
2675;danger;23;cold;23445;false;0.55;blue;9;safe;1234
2676;danger;1234;hot;23445;false;23445;red;7;hot;0.55
2677;medium;20.7;medium;23;true;0.55;blue;1234;hot;10
2678;safe;20.7;red;0.55;none;0.55;medium;23445;danger;10
2679;red;9;false;23445;blue;11;hot;10;none;9
2680;red;1234;false;11;safe;1234;hot;23;blue;45.5
2681;cold;23;blue;20.7;red;10;hot;45.5;danger;7
2682;blue;10;safe;0.55;safe;20.7;danger;0.55;red;7
2683;cold;45.5;hot;0.55;safe;11;true;1234;hot;10
2684;safe;7;cold;0.55;blue;0.55;red;23445;false;45.5
2685;danger;45.5;none;10;medium;23;medium;0.55;danger;9
2686;true;10;false;7;none;0.55;blue;1234;true;23
2687;hot;45.5;false;23;none;23445;safe;20.7;true;11
2688;blue;7;none;45.5;danger;9;red;1234;hot;7
2689;none;0.55;false;9;blue;23;hot;7;cold;23
2690;false;1234;danger;11;true;45.5;medium;23445;red;1234
2691;false;20.7;false;10;true;0.55;cold;23;medium;23445
2692;danger;11;true;45.5;medium;11;true;9;safe;10
2693;cold;23445;safe;11;cold;10;cold;45.5;hot;45.5
2694;true;20.7;medium;10;blue;11;true;11;danger;10
2695;danger;1234;medium;9;medium;45.5;cold;1234;medium;11
2696;true;23445;safe;9;danger;45.5;medium;7;cold;1234
2697;blue;45.5;true;23445;hot;9;cold;1234;red;0.55
2698;safe;20.7;medium;20.7;safe;7;true;45.5;true;23445
2699;danger;10;none;45.5;hot;23;true;7;cold;23445
2700;true;45.5;none;23445;red;7;red;11;hot;1234
2701;true;23445;medium;45.5;false;10;none;0.55;danger;9
2702;safe;1234;blue;23445;danger;11;none;23445;danger;9
2703;cold;23445;none;0.55;medium;1234;none;7;blue;0.55
2704;none;20.7;blue;23445;true;23445;safe;10;cold;23
2705;medium;1234;false;9;false;23445;none;1234;cold;7
2706;medium;45.5;blue;23;danger;9;medium;11;none;23
2707;safe;45.5;hot;20.7;blue;0.55;none;23;medium;1234
2708;false;10;false;20.7;blue;23445;cold;0.55;true;11
2709;safe;23;false;9;safe;10;false;23;hot;1234
2710;none;10;safe;45.5;blue;1234;cold;11;safe;45.5
2711;danger;45.5;none;45.5;red;11;danger;1234;none;0.55
2712;danger;11;true;7;medium;45.5;danger;11;hot;45.5
2713;none;1234;blue;0.55;cold;11;false;7;danger;20.7
2714;hot;10;red;11;cold;7;red;20.7;safe;23445
2715;none;1234;false;0.55;true;0.55;false;7;danger;23445
2716;red;9;none;7;cold;23;safe;23445;medium;23445
2717;danger;0.55;danger;7;blue;1234;medium;45.5;danger;9
2718;false;7;true;23445;medium;45.5;medium;1234;danger;23445
2719;danger;45.5;cold;7;safe;0.55;danger;11;false;11
2720;danger;9;medium;23445;safe;45.5;cold;23;blue;1234
2721;safe;23;hot;9;none;23445;true;10;none;1234
2722;safe;20.7;safe;1234;medium;45.5;cold;11;red;10
2723;blue;10;medium;7;safe;23;none;1234;safe;23445
2724;danger;23445;red;7;danger;23;cold;11;true;9
2725;blue;23445;danger;11;medium;1234;safe;23445;danger;0.55
2726;false;23445;true;45.5;red;7;safe;0.55;danger;11
2727;cold;1234;red;0.55;blue;23;cold;10;safe;0.55
2728;red;23;blue;0.55;danger;20.7;cold;11;safe;20.7
2729;medium;20.7;false;0.55;medium;0.55;none;23445;none;7
2730;blue;7;medium;23;red;7;none;0.55;cold;0.55
2731;danger;1234;safe;45.5;danger;11;true;11;cold;23
2732;hot;11;none;23;false;9;none;23;cold;11
2733;hot;20.7;none;23;safe;23445;hot;11;hot;7
2734;cold;10;red;23445;safe;7;red;11;medium;10
2735;hot;23445;medium;23445;safe;1234;true;11;hot;23
2736;true;10;red;7;true;0.55;false;1234;danger;23
2737;cold;10;none;23;danger;45.5;cold;23;safe;23
2738;false;23445;medium;10;red;23445;none;11;blue;11
2739;medium;11;medium;23445;red;20.7;false;10;safe;23445
2740;safe;45.5;red;20.7;danger;45.5;danger;9;danger;20.7
2741;red;20.7;safe;45.5;blue;7;cold;0.55;safe;20.7
2742;none;23445;danger;9;blue;9;safe;0.55;hot;23
2743;cold;11;cold;1234;false;23445;cold;11;none;1234
2744;blue;7;danger;23445;true;23;none;1234;none;9
2745;none;10;red;23;cold;10;danger;7;true;1234
2746;none;11;danger;0.55;hot;11;true;0.55;cold;10
2747;safe;9;hot;0.55;none;7;blue;7;red;23445
2748;red;20.7;false;23;medium;7;danger;23;true;45.5
2749;true;45.5;true;7;medium;11;safe;23;safe;9
2750;cold;23;cold;11;safe;9;red;23445;red;9
2751;blue;23445;danger;9;true;0.55;blue;45.5;red;1234
2752;danger;10;medium;7;hot;20.7;red;10;blue;10
2753;blue;9;none;0.55;true;7;none;23;false;11
2754;medium;9;false;1234;true;10;true;45.5;blue;9
2755;red;7;none;7;hot;45.5;hot;0.55;medium;0.55
2756;cold;7;red;23445;hot;7;hot;11;none;11
2757;blue;1234;cold;11;medium;9;hot;20.7;cold;7
2758;hot;11;safe;23;cold;7;medium;23;danger;9
2759;true;10;hot;1234;cold;20.7;safe;23;false;23445
2760;none;1234;medium;1234;safe;20.7;blue;23;medium;23445
2761;cold;20.7;none;23;danger;45.5;false;0.55;none;10
2762;false;0.55;cold;45.5;false;20.7;true;10;medium;20.7
2763;danger;20.7;true;45.5;medium;23445;red;20.7;false;11
2764;blue;23;safe;9;danger;20.7;safe;45.5;none;23
2765;medium;0.55;false;11;false;11;danger;0.55;red;23445
2766;hot;0.55;false;9;hot;23445;hot;9;none;45.5
2767;cold;1234;none;11;red;10;red;20.7;red;7
2768;true;1234;true;45.5;danger;20.7;cold;23445;false;9
2769;none;45.5;none;11;false;20.7;medium;45.5;cold;7
2770;false;1234;none;10;red;9;true;1234;hot;9
2771;false;45.5;true;11;danger;7;danger;9;red;23
2772;none;7;cold;11;safe;7;cold;23;none;9
2773;safe;45.5;none;11;danger;23;safe;23445;danger;9
2774;red;23;none;0.55;false;45.5;danger;7;false;45.5
2775;true;45.5;hot;0.55;danger;23;false;23445;danger;23
2776;danger;0.55;red;9;safe;7;hot;7;true;45.5
2777;medium;11;hot;45.5;danger;20.7;blue;23;cold;9
2778;none;7;true;20.7;safe;7;hot;23445;cold;9
2779;safe;11;hot;10;blue;23;blue;10;cold;7
2780;danger;10;red;10;danger;20.7;blue;7;true;23445
2781;medium;45.5;cold;23;none;0.55;safe;9;hot;1234
2782;hot;20.7;false;23;none;20.7;hot;20.7;safe;45.5
2783;danger;20.7;hot;23;true;0.55;safe;23445;medium;45.5
2784;cold;9;red;10;false;45.5;safe;23;hot;11
2785;hot;1234;true;23445;cold;20.7;hot;20.7;danger;0.55
2786;hot;10;false;1234;cold;20.7;blue;23445;blue;7
2787;hot;9;medium;1234;medium;11;hot;23;true;45.5
2788;medium;10;true;11;true;20.7;safe;23445;medium;20.7
2789;hot;20.7;medium;7;safe;45.5;true;45.5;true;0.55
2790;cold;10;hot;7;cold;11;hot;11;none;45.5
2791;safe;11;false;1234;red;9;medium;45.5;danger;1234
2792;cold;23445;false;7;none;10;none;20.7;medium;23445
2793;red;10;false;7;hot;10;true;23445;danger;0.55
2794;true;7;false;10;cold;20.7;medium;45.5;medium;7
2795;hot;11;hot;0.55;none;10;cold;7;blue;1234
2796;red;23;red;23445;danger;11;red;9;safe;20.7
2797;hot;45.5;cold;20.7;danger;45.5;red;20.7;medium;1234
2798;danger;23445;false;11;none;1234;safe;23445;hot;0.55
2799;safe;1234;true;20.7;red;0.55;cold;10;none;23
2800;true;10;hot;23;red;1234;red;1234;none;1234
2801;true;11;hot;11;blue;0.55;true;23;danger;9
2802;true;10;cold;9;cold;23445;hot;10;hot;23
2803;hot;9;red;23;safe;23;safe;9;true;9
2804;false;0.55;hot;11;false;23;medium;45.5;true;7
2805;safe;7;danger;7;false;23;danger;20.7;false;23
2806;blue;10;hot;7;danger;10;cold;45.5;false;0.55
2807;cold;20.7;red;23;medium;7;medium;1234;false;45.5
2808;safe;23;none;11;medium;0.55;safe;11;red;10
2809;none;45.5;cold;23445;danger;23;cold;11;cold;10
2810;danger;0.55;danger;23;cold;0.55;cold;20.7;none;10
2811;red;20.7;blue;23;medium;1234;false;23;danger;45.5
2812;hot;10;false;23445;medium;0.55;none;1234;safe;11
2813;danger;10;blue;9;red;9;red;45.5;safe;23
2814;red;9;none;9;false;10;cold;11;danger;1234
2815;false;11;none;11;medium;23445;cold;9;danger;9
2816;medium;0.55;safe;23;red;20.7;red;20.7;red;0.55
2817;safe;9;true;20.7;red;9;false;0.55;danger;23445
2818;red;7;none;45.5;hot;1234;blue;9;red;45.5
2819;medium;1234;red;45.5;none;1234;red;9;true;9
2820;safe;1234;true;20.7;danger;20.7;danger;1234;true;7
2821;cold;23445;medium;11;red;10;false;23;hot;11
2822;red;10;false;23;safe;45.5;true;23445;medium;1234
2823;medium;7;red;0.55;cold;20.7;safe;45.5;cold;45.5
2824;true;1234;false;23445;safe;23;hot;0.55;blue;11
2825;blue;1234;medium;1234;red;7;medium;45.5;none;45.5
2826;blue;0.55;safe;45.5;true;9;false;0.55;safe;0.55
2827;safe;45.5;red;7;none;45.5;blue;23445;safe;7
2828;hot;10;red;20.7;none;10;red;20.7;blue;45.5
2829;blue;0.55;safe;23445;medium;20.7;true;0.55;danger;11
2830;cold;9;none;11;false;10;cold;20.7;danger;0.55
2831;danger;9;false;10;cold;45.5;medium;10;red;45.5
2832;danger;11;medium;0.55;false;23445;danger;7;medium;0.55
2833;safe;9;red;23445;danger;11;red;23445;false;0.55
