AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
959;medium;7;medium;10;safe;1234;medium;10;true;9
960;true;20.7;none;45.5;cold;10;hot;9;danger;45.5
961;hot;45.5;true;45.5;medium;45.5;danger;7;cold;23445
962;cold;7;red;23;true;20.7;safe;45.5;medium;23
963;blue;9;true;23445;blue;9;red;7;red;1234
964;true;20.7;blue;45.5;medium;11;blue;20.7;none;20.7
965;danger;11;medium;1234;hot;9;red;11;safe;11
966;red;45.5;false;0.55;red;23;red;7;danger;45.5
967;medium;0.55;none;11;cold;10;medium;23445;safe;11
968;false;23445;danger;23445;medium;0.55;red;45.5;cold;9
969;false;20.7;hot;10;hot;0.55;true;0.55;hot;10
970;red;23445;true;23445;false;20.7;danger;11;medium;0.55
971;cold;10;none;23445;red;23;none;23445;hot;10
972;true;0.55;safe;23;cold;0.55;danger;9;none;10
973;danger;9;medium;0.55;true;23;hot;45.5;danger;23445
974;false;23;safe;10;red;1234;cold;7;red;1234
975;hot;10;none;20.7;medium;20.7;danger;9;safe;20.7
976;true;10;hot;10;none;20.7;cold;23445;none;1234
977;danger;9;safe;10;true;9;danger;20.7;red;45.5
978;danger;1234;hot;45.5;true;20.7;none;11;red;9
979;medium;0.55;cold;11;medium;23445;safe;11;false;23445
980;medium;1234;danger;23445;false;23;danger;23;hot;9
981;hot;9;medium;0.55;cold;7;red;23445;medium;9
982;blue;1234;true;1234;safe;45.5;false;10;true;9
983;red;20.7;hot;23445;danger;10;none;20.7;true;9
984;false;7;none;11;blue;23445;red;7;cold;45.5
985;true;20.7;false;20.7;red;20.7;none;0.55;true;11
986;hot;10;cold;20.7;none;1234;safe;23445;red;11
987;false;9;true;11;blue;1234;none;45.5;red;0.55
988;hot;7;danger;9;blue;7;false;45.5;none;7
989;safe;1234;true;23445;medium;23;false;45.5;hot;45.5
990;medium;9;red;45.5;none;9;red;7;none;23445
991;safe;7;hot;10;blue;23;red;1234;none;11
992;false;9;false;7;hot;20.7;safe;9;safe;10
993;blue;1234;hot;10;medium;7;medium;23445;false;9
994;hot;23445;cold;0.55;true;1234;false;7;danger;1234
995;safe;10;false;23445;false;1234;danger;9;hot;23
996;none;11;medium;9;medium;1234;none;0.55;false;10
997;red;1234;none;23;false;1234;red;23;safe;0.55
998;false;20.7;none;11;blue;9;safe;10;false;0.55
999;hot;10;cold;10;true;7;medium;7;cold;0.55
1000;none;11;false;9;true;45.5;blue;20.7;false;9
1001;cold;7;false;7;cold;10;blue;23445;safe;20.7
1002;red;23;false;10;blue;9;hot;23;true;1234
1003;none;23445;red;20.7;hot;1234;none;9;medium;20.7
1004;medium;0.55;blue;7;safe;23445;medium;23;none;23445
1005;medium;23445;danger;10;medium;45.5;cold;11;safe;9
1006;cold;9;medium;11;false;45.5;false;11;cold;23
1007;cold;23;hot;10;blue;9;none;20.7;blue;0.55
1008;medium;0.55;none;45.5;none;7;danger;23;danger;1234
1009;danger;23;safe;0.55;hot;23445;false;23;danger;7
1010;blue;9;danger;7;false;45.5;danger;23445;none;45.5
1011;danger;7;medium;11;cold;7;red;0.55;false;9
1012;safe;0.55;cold;10;danger;10;safe;9;cold;7
1013;danger;11;blue;23445;true;10;false;0.55;safe;23
1014;blue;20.7;safe;9;false;10;safe;9;hot;23445
1015;hot;10;danger;1234;medium;11;false;1234;blue;7
1016;hot;1234;hot;10;danger;10;false;20.7;blue;10
1017;false;20.7;danger;45.5;danger;1234;cold;23445;safe;0.55
1018;blue;7;true;9;red;11;hot;1234;danger;1234
1019;medium;1234;none;23;medium;10;cold;45.5;true;45.5
1020;none;7;false;7;safe;10;none;0.55;false;23
1021;safe;23445;safe;0.55;red;20.7;red;9;safe;1234
1022;safe;20.7;false;7;danger;7;red;7;true;9
1023;none;23;safe;9;true;45.5;danger;1234;hot;20.7
1024;false;0.55;blue;11;true;45.5;danger;45.5;false;23445
1025;false;23;cold;10;medium;20.7;red;10;true;7
1026;danger;7;none;20.7;cold;1234;true;1234;red;1234
1027;none;23;none;9;false;11;safe;45.5;danger;9
1028;red;23445;danger;9;none;10;true;7;blue;23
1029;none;9;hot;0.55;red;1234;safe;10;hot;45.5
1030;danger;23;blue;7;red;11;hot;20.7;blue;11
1031;none;7;false;1234;cold;23;none;23445;red;10
1032;hot;0.55;true;23;red;20.7;safe;9;none;7
1033;blue;45.5;true;11;cold;1234;true;20.7;blue;23445
1034;true;45.5;cold;11;cold;10;cold;1234;none;23445
1035;blue;20.7;none;11;true;1234;true;23445;hot;7
1036;hot;7;safe;7;false;20.7;red;0.55;safe;7
1037;blue;9;none;0.55;cold;1234;danger;7;safe;20.7
1038;false;0.55;safe;45.5;none;23;danger;0.55;true;11
1039;red;9;false;7;blue;1234;hot;23445;red;7
1040;true;9;blue;11;blue;45.5;true;9;none;23
1041;false;20.7;red;1234;safe;9;none;10;cold;9
1042;safe;9;red;7;false;9;none;20.7;none;45.5
1043;hot;45.5;none;23;none;23;cold;9;none;1234
1044;true;7;red;7;medium;7;safe;10;none;9
1045;blue;45.5;safe;10;hot;10;none;20.7;medium;10
1046;danger;9;danger;7;danger;0.55;hot;23;true;7
1047;hot;11;none;10;danger;0.55;none;45.5;cold;23
1048;medium;23;safe;20.7;hot;1234;true;9;medium;9
1049;medium;9;danger;23;safe;7;blue;20.7;safe;45.5
1050;true;45.5;blue;23;hot;23;safe;7;hot;9
1051;danger;10;true;0.55;medium;23;red;20.7;true;1234
1052;false;7;cold;20.7;false;23445;blue;0.55;safe;1234
1053;red;7;false;7;true;45.5;danger;1234;medium;0.55
1054;cold;11;none;9;cold;0.55;hot;23;none;11
1055;red;23;safe;23445;red;1234;safe;23;hot;10
1056;false;11;medium;9;medium;7;blue;20.7;safe;23445
1057;true;7;red;0.55;blue;45.5;hot;1234;true;11
1058;true;45.5;safe;20.7;red;23;medium;0.55;safe;0.55
1059;medium;0.55;red;9;false;11;safe;11;none;20.7
1060;none;45.5;blue;1234;hot;9;medium;23;false;1234
1061;true;20.7;true;9;none;0.55;none;10;red;23
1062;medium;7;safe;1234;true;20.7;none;45.5;danger;10
1063;red;10;none;7;blue;10;medium;23;medium;1234
1064;safe;20.7;red;11;false;11;hot;7;red;9
1065;danger;20.7;false;10;none;9;medium;23445;blue;0.55
1066;medium;1234;red;0.55;true;10;cold;10;hot;1234
1067;danger;0.55;medium;0.55;true;23;medium;11;danger;45.5
1068;cold;0.55;blue;45.5;safe;1234;hot;20.7;safe;23
1069;safe;23;cold;10;true;10;danger;9;medium;0.55
1070;cold;10;safe;23;hot;10;false;10;false;11
1071;danger;11;true;7;hot;20.7;false;20.7;false;20.7
1072;blue;10;true;0.55;false;23;danger;23445;red;45.5
1073;red;20.7;blue;10;red;23;danger;0.55;medium;45.5
1074;danger;0.55;none;11;hot;11;safe;7;blue;10
1075;red;7;safe;45.5;blue;11;safe;1234;cold;23445
1076;danger;9;false;9;safe;45.5;none;7;true;23445
1077;true;20.7;blue;20.7;cold;11;none;10;false;1234
1078;safe;20.7;hot;45.5;true;10;medium;20.7;medium;11
1079;blue;11;false;45.5;hot;0.55;blue;23445;hot;10
1080;none;0.55;hot;0.55;hot;11;hot;9;danger;10
1081;medium;45.5;red;1234;red;20.7;none;20.7;danger;11
1082;medium;23;medium;23;hot;0.55;false;1234;false;1234
1083;true;23445;cold;7;red;9;medium;23;false;9
1084;hot;45.5;danger;1234;hot;45.5;cold;10;safe;7
1085;red;23;safe;23;hot;23445;red;23;red;20.7
1086;blue;0.55;blue;23;true;23445;true;9;hot;9
1087;cold;23445;cold;23445;red;45.5;blue;11;medium;11
1088;none;7;hot;9;cold;0.55;cold;20.7;false;1234
1089;true;20.7;safe;1234;true;11;red;45.5;false;23445
1090;cold;1234;none;11;cold;23445;cold;7;cold;1234
1091;hot;11;red;7;none;1234;danger;23445;none;23
1092;safe;0.55;none;10;blue;9;none;9;true;10
1093;danger;11;cold;45.5;medium;9;cold;11;hot;0.55
1094;hot;0.55;danger;45.5;red;23445;safe;23445;none;20.7
1095;danger;23;danger;23445;danger;1234;safe;7;true;20.7
1096;none;10;blue;10;danger;7;hot;11;red;0.55
1097;hot;23;true;45.5;cold;20.7;none;20.7;red;10
1098;false;23;safe;20.7;false;11;true;9;danger;20.7
1099;false;9;true;11;danger;10;true;10;false;23
1100;cold;9;false;11;none;20.7;blue;45.5;medium;23
1101;cold;0.55;hot;7;red;0.55;none;23;medium;10
1102;medium;20.7;red;23;true;10;safe;10;true;23445
1103;danger;23445;false;20.7;medium;23;false;10;blue;9
1104;danger;9;hot;11;hot;45.5;safe;7;cold;23
1105;safe;9;true;23;safe;23445;true;1234;safe;1234
1106;false;7;hot;45.5;true;9;hot;23445;true;45.5
1107;none;0.55;false;9;true;20.7;red;0.55;safe;7
1108;blue;10;safe;1234;false;0.55;red;23;hot;45.5
1109;danger;7;false;9;red;45.5;safe;45.5;medium;0.55
1110;safe;0.55;cold;0.55;medium;7;true;10;hot;0.55
1111;safe;23;red;11;hot;23;false;20.7;blue;11
1112;blue;7;true;0.55;medium;7;blue;9;blue;9
1113;true;45.5;hot;1234;safe;23;hot;9;red;1234
1114;red;45.5;cold;9;true;0.55;medium;7;danger;23445
1115;cold;0.55;danger;23445;none;45.5;hot;45.5;danger;9
1116;safe;23;danger;0.55;none;20.7;danger;1234;safe;0.55
1117;cold;20.7;medium;23445;cold;1234;red;23;false;23
1118;false;23;danger;1234;false;20.7;cold;1234;hot;11
1119;cold;0.55;danger;0.55;red;0.55;safe;7;hot;45.5
1120;false;20.7;safe;9;red;7;safe;11;red;1234
1121;cold;1234;none;11;blue;0.55;medium;10;cold;45.5
1122;medium;0.55;danger;9;medium;11;true;20.7;medium;10
1123;true;23;false;11;safe;10;blue;20.7;medium;23
1124;medium;20.7;red;10;red;0.55;false;11;safe;11
1125;true;9;blue;1234;danger;23445;medium;9;medium;23445
1126;red;0.55;none;23445;false;7;hot;9;blue;20.7
1127;false;1234;true;23445;hot;9;medium;10;blue;23445
1128;true;9;cold;23445;cold;1234;cold;0.55;blue;23445
1129;red;9;medium;20.7;none;1234;safe;9;cold;45.5
1130;blue;10;false;9;danger;7;false;20.7;cold;7
1131;true;7;none;7;hot;1234;medium;20.7;medium;11
1132;danger;45.5;false;23;none;10;safe;45.5;none;11
1133;red;20.7;cold;20.7;danger;45.5;red;11;danger;45.5
1134;red;1234;false;23445;true;23445;danger;7;cold;1234
1135;none;45.5;danger;9;true;11;cold;9;danger;20.7
1136;hot;23;hot;7;none;0.55;none;20.7;safe;7
1137;red;7;false;11;false;20.7;blue;0.55;false;11
1138;hot;45.5;cold;23445;hot;9;danger;23;false;23
1139;blue;20.7;cold;0.55;danger;11;medium;0.55;true;10
1140;true;11;safe;23445;hot;0.55;cold;7;true;45.5
1141;cold;20.7;safe;0.55;false;0.55;none;0.55;safe;23
1142;red;23445;medium;20.7;danger;11;blue;7;none;0.55
1143;blue;11;medium;23445;false;23445;medium;23445;red;11
1144;medium;11;true;7;safe;1234;red;23;hot;23
1145;danger;0.55;blue;0.55;none;20.7;none;23445;false;9
1146;danger;11;true;45.5;red;9;hot;1234;false;23445
1147;red;1234;medium;10;red;7;none;20.7;true;10
1148;red;45.5;medium;23445;red;23;safe;23;medium;45.5
1149;blue;23;cold;7;blue;11;danger;23445;hot;1234
1150;cold;45.5;false;20.7;red;45.5;blue;1234;true;10
1151;medium;7;true;23;true;7;safe;9;medium;23
1152;blue;23;safe;45.5;safe;23;cold;10;hot;23
1153;danger;1234;none;23445;true;0.55;safe;10;red;1234
1154;red;0.55;danger;23;true;23;hot;1234;blue;11
1155;red;20.7;false;45.5;none;7;danger;23445;cold;7
1156;cold;7;safe;45.5;cold;7;false;20.7;blue;23445
1157;false;23445;blue;10;red;7;none;11;red;20.7
1158;false;0.55;cold;23;false;9;cold;7;safe;45.5
1159;none;9;red;10;false;45.5;cold;0.55;danger;45.5
1160;red;23;none;1234;cold;20.7;medium;45.5;cold;23445
1161;hot;23;hot;23445;false;9;false;9;safe;9
1162;hot;20.7;hot;23445;cold;10;none;0.55;hot;7
1163;safe;23445;hot;23445;safe;23;danger;1234;none;20.7
1164;cold;9;cold;45.5;safe;1234;red;1234;blue;23
1165;cold;0.55;red;10;hot;0.55;none;23445;cold;0.55
1166;none;9;blue;23445;danger;1234;blue;45.5;red;11
1167;medium;20.7;safe;45.5;blue;7;safe;1234;medium;10
1168;danger;23445;true;7;red;0.55;hot;1234;false;45.5
1169;safe;45.5;true;7;blue;45.5;cold;11;safe;0.55
1170;red;20.7;false;1234;hot;10;true;20.7;blue;45.5
1171;cold;0.55;false;20.7;safe;9;true;45.5;false;23445
1172;blue;7;blue;1234;safe;23445;cold;9;red;20.7
1173;hot;45.5;safe;1234;medium;10;medium;1234;true;0.55
1174;medium;20.7;hot;23;blue;10;blue;20.7;hot;7
1175;safe;11;danger;0.55;true;23;red;23445;none;23
1176;cold;20.7;danger;7;hot;9;red;7;safe;1234
1177;danger;23;none;1234;blue;23445;none;0.55;medium;23445
1178;hot;20.7;red;11;safe;20.7;safe;20.7;true;20.7
1179;safe;11;red;45.5;cold;23445;medium;7;false;7
1180;medium;7;safe;23;hot;0.55;red;1234;blue;10
1181;hot;9;medium;9;true;11;hot;11;cold;0.55
1182;danger;45.5;medium;0.55;cold;11;medium;11;none;20.7
1183;cold;9;red;0.55;medium;20.7;danger;0.55;danger;0.55
1184;safe;11;none;10;medium;23;true;23;false;9
1185;cold;0.55;false;10;blue;10;danger;23445;danger;45.5
1186;hot;1234;blue;23;hot;10;safe;23445;false;1234
1187;false;9;red;7;cold;23;cold;20.7;red;23
1188;none;1234;medium;23;medium;9;none;0.55;cold;10
1189;safe;45.5;medium;0.55;danger;23445;blue;23;false;20.7
1190;red;23445;false;45.5;red;45.5;true;0.55;true;10
1191;blue;20.7;medium;9;safe;23445;blue;11;hot;23445
1192;medium;23445;true;9;hot;23;false;20.7;false;7
1193;red;11;red;23445;safe;23445;cold;7;red;23445
1194;safe;9;blue;20.7;hot;11;blue;1234;false;10
1195;false;11;safe;23;medium;20.7;true;23;true;7
1196;red;0.55;cold;23;safe;1234;cold;0.55;none;9
1197;cold;9;true;23445;danger;23;danger;20.7;false;7
1198;safe;11;true;9;true;11;cold;23;blue;45.5
1199;hot;1234;none;23445;true;10;cold;23;medium;9
1200;cold;20.7;safe;45.5;none;23;none;20.7;blue;1234
1201;safe;11;blue;10;none;20.7;cold;45.5;red;23
1202;hot;23445;hot;45.5;none;45.5;none;45.5;hot;23
1203;none;7;true;23445;none;11;blue;23445;red;23
1204;blue;20.7;safe;45.5;none;45.5;false;9;safe;23
1205;true;0.55;true;11;danger;10;true;45.5;true;23
1206;hot;45.5;safe;11;hot;23;true;45.5;safe;10
1207;hot;45.5;red;20.7;none;9;blue;20.7;none;11
1208;cold;9;blue;20.7;hot;23445;true;11;false;45.5
1209;none;20.7;false;45.5;medium;0.55;false;20.7;false;1234
1210;hot;0.55;none;7;medium;7;danger;10;none;23
1211;false;23445;cold;11;none;0.55;true;10;danger;23
1212;cold;20.7;safe;7;hot;1234;hot;23;danger;1234
1213;danger;23445;hot;9;none;9;false;11;safe;23
1214;safe;20.7;cold;0.55;false;7;red;11;cold;45.5
1215;hot;45.5;blue;11;red;0.55;safe;7;medium;45.5
1216;danger;9;safe;23445;hot;0.55;medium;23;danger;9
1217;danger;1234;none;45.5;none;45.5;none;0.55;true;7
1218;danger;23445;medium;7;cold;11;true;9;medium;23445
1219;false;1234;false;10;safe;11;safe;45.5;false;0.55
1220;red;9;blue;9;none;7;true;10;blue;10
1221;medium;11;false;0.55;danger;9;cold;20.7;red;23445
1222;hot;7;cold;20.7;red;23;red;20.7;false;45.5
1223;safe;10;blue;0.55;blue;10;cold;20.7;true;23445
1224;none;23;red;23;medium;23;blue;23;danger;0.55
1225;hot;7;hot;1234;none;10;safe;23;medium;0.55
1226;safe;20.7;hot;9;medium;45.5;true;7;true;45.5
1227;cold;23445;true;1234;red;7;danger;9;medium;10
1228;hot;7;false;45.5;hot;10;medium;7;cold;1234
1229;danger;1234;none;11;hot;7;hot;7;hot;9
1230;danger;23445;true;1234;red;10;hot;20.7;none;11
1231;false;23445;medium;45.5;red;1234;true;23;danger;11
1232;red;9;false;0.55;none;1234;blue;20.7;true;45.5
1233;red;23;false;20.7;medium;10;medium;20.7;safe;1234
1234;safe;45.5;danger;10;danger;23;safe;10;none;45.5
1235;hot;23445;false;23445;cold;45.5;danger;11;medium;7
1236;medium;20.7;safe;1234;false;23445;false;9;false;0.55
1237;cold;10;red;20.7;hot;20.7;true;23445;none;0.55
1238;none;23;none;9;medium;20.7;true;0.55;hot;45.5
1239;hot;23;hot;20.7;blue;45.5;cold;1234;false;7
1240;safe;9;red;23;safe;23445;false;0.55;cold;23
1241;hot;7;danger;23445;safe;20.7;safe;0.55;blue;0.55
1242;cold;7;hot;1234;red;23;blue;20.7;blue;23445
1243;none;0.55;false;20.7;safe;11;cold;11;hot;23445
1244;true;23445;false;7;hot;1234;false;7;danger;23
1245;false;0.55;cold;0.55;none;11;danger;10;true;11
1246;true;23445;hot;9;cold;0.55;false;11;danger;11
1247;false;1234;blue;10;danger;9;medium;23445;medium;10
1248;cold;11;cold;23445;none;23445;red;0.55;safe;23445
1249;blue;0.55;safe;20.7;false;7;false;23;danger;11
1250;true;7;danger;20.7;blue;7;blue;0.55;hot;0.55
1251;medium;45.5;medium;1234;danger;10;hot;10;red;20.7
1252;danger;20.7;false;45.5;none;20.7;false;23445;hot;23445
1253;red;1234;blue;11;none;1234;cold;7;blue;20.7
1254;medium;9;red;45.5;danger;9;none;9;true;23
1255;hot;1234;red;0.55;true;10;false;0.55;hot;1234
1256;hot;23;danger;23445;hot;23445;red;7;medium;23445
1257;medium;23;hot;10;hot;7;cold;10;false;20.7
1258;red;23;cold;45.5;false;11;medium;1234;medium;23
1259;true;11;false;7;danger;10;blue;23445;danger;23445
1260;blue;10;true;1234;hot;1234;medium;0.55;false;11
1261;safe;10;safe;10;blue;23;true;45.5;false;7
1262;cold;11;medium;23445;blue;7;hot;0.55;cold;1234
1263;medium;9;hot;10;red;45.5;cold;20.7;blue;11
1264;none;11;false;45.5;false;7;false;9;true;45.5
1265;false;7;false;20.7;none;7;none;45.5;true;7
1266;cold;9;danger;7;hot;45.5;blue;23;danger;1234
1267;true;23;blue;11;safe;9;blue;10;hot;10
1268;blue;11;false;45.5;safe;0.55;danger;9;red;11
1269;red;11;cold;7;red;1234;danger;10;danger;23
1270;hot;1234;true;23445;true;23445;true;23;danger;9
1271;none;10;false;45.5;true;45.5;danger;9;safe;10
1272;hot;45.5;danger;45.5;none;10;red;20.7;medium;23
1273;hot;0.55;none;23445;hot;10;none;23445;cold;23445
1274;none;10;hot;11;cold;7;red;1234;safe;7
1275;danger;1234;medium;0.55;false;20.7;none;9;safe;23
1276;safe;11;true;23;false;23445;none;45.5;medium;0.55
1277;safe;23;false;7;false;23;blue;9;blue;23445
1278;none;1234;cold;11;blue;7;cold;11;danger;9
1279;safe;23445;false;1234;danger;7;none;7;medium;11
1280;false;45.5;medium;10;danger;20.7;true;20.7;cold;10
1281;medium;9;danger;11;hot;23;true;11;false;0.55
1282;medium;23;danger;1234;blue;23445;none;10;safe;10
1283;hot;11;danger;10;medium;11;red;23445;red;23
1284;blue;23445;hot;45.5;blue;1234;cold;45.5;hot;45.5
1285;cold;1234;red;10;safe;7;false;20.7;hot;0.55
1286;cold;0.55;true;10;red;9;cold;10;cold;23445
1287;false;7;none;20.7;blue;10;medium;11;true;45.5
1288;cold;1234;safe;11;danger;7;hot;1234;safe;23445
1289;false;10;danger;11;hot;7;none;45.5;safe;10
1290;true;23;false;45.5;true;10;true;11;true;9
1291;cold;0.55;medium;11;blue;23445;red;9;danger;7
1292;medium;1234;cold;10;true;0.55;medium;20.7;safe;7
1293;danger;10;blue;0.55;blue;10;true;20.7;false;11
1294;blue;9;medium;0.55;cold;45.5;safe;1234;danger;45.5
1295;blue;7;blue;7;red;23445;blue;11;hot;10
1296;red;7;medium;20.7;true;20.7;true;9;none;20.7
1297;hot;1234;safe;23;danger;9;true;9;cold;45.5
1298;medium;11;none;7;true;45.5;red;1234;danger;23445
1299;blue;20.7;false;20.7;safe;45.5;true;0.55;red;11
1300;none;23;blue;0.55;red;1234;medium;11;red;1234
1301;danger;9;red;11;cold;23;medium;20.7;true;20.7
1302;true;9;red;10;cold;9;none;23;blue;23445
1303;true;23;true;0.55;none;23;blue;45.5;false;9
1304;medium;23445;blue;20.7;blue;0.55;medium;20.7;medium;45.5
1305;hot;9;red;0.55;medium;20.7;medium;20.7;false;23
1306;false;11;danger;23445;danger;7;cold;10;safe;45.5
1307;red;20.7;blue;7;false;23445;false;10;safe;20.7
1308;hot;10;true;45.5;false;20.7;true;7;danger;20.7
1309;medium;1234;cold;0.55;false;1234;danger;7;medium;11
1310;safe;1234;hot;10;blue;1234;blue;23;medium;20.7
1311;safe;20.7;none;0.55;cold;10;blue;7;false;11
1312;none;23;red;0.55;red;20.7;blue;1234;none;1234
1313;cold;7;danger;23;false;0.55;danger;45.5;false;20.7
1314;medium;20.7;danger;7;true;9;safe;23;cold;1234
1315;safe;0.55;blue;0.55;danger;11;red;23445;medium;10
1316;medium;45.5;danger;9;blue;45.5;false;10;danger;20.7
1317;medium;11;cold;11;cold;10;cold;7;false;20.7
1318;none;23;safe;0.55;hot;23445;cold;23;false;45.5
1319;cold;23;cold;23445;safe;10;false;9;cold;45.5
1320;hot;23445;safe;9;medium;10;none;11;hot;7
1321;blue;1234;blue;23;medium;23445;cold;1234;none;10
1322;true;0.55;hot;1234;hot;1234;medium;20.7;red;10
1323;safe;23445;none;23445;red;1234;red;23445;hot;10
1324;red;20.7;blue;1234;medium;23445;medium;10;cold;9
1325;false;10;danger;20.7;hot;1234;medium;23;true;7
1326;cold;1234;false;23445;medium;45.5;blue;23;hot;1234
1327;red;45.5;safe;0.55;false;9;none;10;hot;45.5
1328;red;20.7;medium;10;false;20.7;cold;20.7;none;10
1329;false;7;true;20.7;none;20.7;red;23;danger;7
1330;hot;7;safe;9;none;45.5;safe;0.55;cold;9
1331;cold;23;red;45.5;blue;10;danger;23445;danger;7
1332;none;1234;safe;9;medium;1234;false;0.55;true;23445
1333;false;0.55;false;1234;true;0.55;false;0.55;red;20.7
1334;false;9;safe;23;safe;23445;cold;23;cold;0.55
1335;true;9;none;23;blue;20.7;red;10;false;20.7
1336;cold;45.5;danger;23;red;11;hot;9;none;20.7
1337;none;20.7;danger;7;red;45.5;safe;23;false;45.5
1338;true;10;red;20.7;medium;10;safe;45.5;blue;45.5
1339;red;20.7;hot;20.7;true;20.7;hot;45.5;danger;1234
1340;false;0.55;red;23445;medium;1234;danger;0.55;medium;23
1341;blue;20.7;blue;10;false;7;medium;11;safe;0.55
1342;cold;11;cold;10;blue;10;true;10;safe;23
1343;cold;23445;false;1234;blue;20.7;red;45.5;blue;7
1344;red;7;true;7;hot;7;false;23445;hot;7
1345;true;23;blue;0.55;cold;11;danger;1234;danger;10
1346;none;20.7;hot;1234;danger;23445;medium;20.7;false;10
1347;hot;0.55;true;11;false;23445;true;0.55;medium;7
1348;cold;45.5;none;11;blue;1234;true;7;hot;23
1349;blue;23;blue;7;blue;11;safe;1234;true;10
1350;false;23;blue;7;safe;11;red;7;medium;10
1351;red;45.5;danger;7;false;10;red;7;false;11
1352;hot;45.5;false;20.7;danger;23445;false;0.55;true;23
1353;safe;23445;medium;10;none;10;danger;10;blue;1234
1354;red;23;false;23;none;7;true;20.7;danger;45.5
1355;cold;0.55;red;1234;danger;11;hot;7;cold;23445
1356;red;1234;red;1234;true;7;blue;0.55;danger;20.7
1357;safe;23;true;9;hot;7;none;10;red;1234
1358;cold;23445;blue;23445;none;7;cold;9;danger;7
1359;false;23;none;45.5;cold;45.5;none;7;false;0.55
1360;none;7;red;9;true;23445;blue;23;danger;23
1361;true;10;blue;9;medium;0.55;blue;23445;safe;9
1362;blue;10;true;45.5;danger;7;true;20.7;red;0.55
1363;cold;0.55;none;23;safe;45.5;medium;20.7;true;9
1364;blue;20.7;hot;10;true;0.55;medium;23;cold;11
1365;safe;9;safe;10;medium;20.7;danger;23445;red;23
1366;red;11;red;45.5;none;23445;red;45.5;hot;0.55
1367;safe;0.55;blue;23445;blue;10;none;7;false;1234
1368;true;23;none;11;red;0.55;medium;23445;blue;45.5
1369;blue;45.5;cold;23;cold;1234;medium;11;cold;23445
1370;hot;11;red;45.5;medium;10;danger;0.55;red;9
1371;blue;9;blue;7;hot;11;true;9;safe;1234
1372;true;11;safe;1234;safe;9;safe;9;danger;23445
1373;medium;11;true;23;cold;20.7;true;23;red;9
1374;red;45.5;none;23445;cold;23;false;23445;cold;9
1375;cold;1234;safe;9;cold;1234;danger;23445;false;23
1376;cold;23;red;7;none;20.7;blue;9;none;23
1377;danger;10;safe;1234;medium;1234;false;10;hot;7
1378;none;23445;safe;7;safe;23445;none;1234;blue;0.55
1379;false;11;hot;0.55;safe;45.5;blue;10;hot;11
1380;red;11;false;20.7;red;1234;false;10;cold;11
1381;true;9;true;7;hot;23445;true;23445;hot;9
1382;true;23;none;7;cold;45.5;medium;0.55;red;11
1383;blue;20.7;true;10;blue;11;hot;0.55;danger;20.7
1384;cold;0.55;hot;10;danger;9;medium;23445;none;23445
1385;danger;9;none;10;safe;0.55;danger;45.5;none;7
1386;hot;7;medium;0.55;safe;45.5;danger;1234;medium;23
1387;safe;11;none;9;blue;10;false;9;true;9
1388;danger;1234;safe;23;danger;10;false;23;red;20.7
1389;cold;7;medium;0.55;cold;0.55;true;1234;blue;10
1390;hot;45.5;danger;45.5;hot;23445;true;23;none;9
1391;medium;11;false;23445;cold;23445;red;23445;false;0.55
1392;safe;1234;hot;45.5;red;23445;danger;45.5;danger;11
1393;red;9;true;7;none;45.5;red;10;safe;11
1394;red;7;none;23445;red;0.55;danger;11;hot;0.55
1395;red;23;cold;0.55;danger;10;none;20.7;cold;7
1396;red;0.55;hot;20.7;hot;10;danger;45.5;danger;20.7
1397;true;7;true;11;true;9;true;11;hot;1234
1398;safe;11;false;9;false;7;true;10;medium;23
1399;red;0.55;false;1234;safe;45.5;red;9;blue;10
1400;none;0.55;blue;9;hot;1234;safe;20.7;true;9
1401;none;23;true;9;safe;1234;safe;23;safe;7
1402;cold;45.5;safe;23445;red;45.5;hot;7;none;1234
1403;blue;7;blue;9;medium;1234;cold;10;cold;9
1404;danger;45.5;cold;1234;safe;20.7;hot;20.7;false;23
1405;false;20.7;cold;10;cold;23445;cold;11;true;7
1406;none;9;none;45.5;cold;7;medium;45.5;none;0.55
1407;danger;10;hot;9;danger;7;danger;7;red;7
1408;true;11;true;9;hot;11;safe;11;none;10
1409;true;10;safe;20.7;cold;10;false;23;hot;20.7
1410;none;20.7;cold;7;red;20.7;safe;11;true;11
1411;medium;23445;true;11;hot;20.7;hot;7;none;23
1412;medium;1234;danger;11;none;23;medium;1234;false;23
1413;cold;45.5;true;45.5;safe;7;red;11;none;9
1414;blue;7;blue;10;none;0.55;false;11;safe;20.7
1415;safe;1234;cold;23445;none;45.5;danger;7;red;7
1416;cold;20.7;danger;9;true;1234;red;9;danger;1234
1417;false;10;danger;0.55;true;7;danger;45.5;true;10
1418;danger;23;safe;0.55;blue;10;hot;11;blue;23
1419;none;10;safe;7;false;45.5;safe;0.55;false;11
1420;none;10;none;1234;hot;23445;hot;9;danger;23
1421;medium;23;true;23445;false;11;red;10;red;1234
1422;false;11;red;9;safe;10;safe;23445;none;45.5
1423;false;7;blue;0.55;cold;11;red;7;cold;45.5
1424;none;10;cold;45.5;safe;7;safe;11;hot;1234
