AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
951;blue;1234;red;23;blue;1234;hot;10;false;1234
952;danger;0.55;true;1234;none;1234;danger;10;cold;11
953;hot;7;hot;11;none;10;danger;11;cold;9
954;cold;9;true;20.7;blue;0.55;safe;0.55;false;20.7
955;cold;9;safe;23;false;11;blue;1234;red;7
956;medium;0.55;danger;0.55;red;10;blue;11;none;45.5
957;hot;23445;safe;23445;true;11;none;10;hot;10
958;red;23445;medium;9;red;9;medium;11;safe;1234
959;false;1234;medium;20.7;safe;23;hot;9;red;0.55
960;red;1234;red;0.55;blue;7;none;9;false;1234
961;true;20.7;cold;10;medium;0.55;true;1234;red;1234
962;red;9;true;10;hot;0.55;blue;23445;none;11
963;cold;1234;blue;10;safe;0.55;safe;7;hot;10
964;hot;10;false;20.7;safe;11;hot;11;red;7
965;false;10;true;9;red;10;false;11;medium;10
966;none;10;cold;20.7;red;10;safe;1234;danger;10
967;true;1234;true;1234;blue;0.55;medium;1234;cold;23
968;medium;1234;true;20.7;medium;1234;cold;45.5;hot;45.5
969;safe;9;true;45.5;hot;23;medium;1234;medium;45.5
970;true;9;none;10;cold;10;medium;7;cold;20.7
971;red;7;blue;11;false;1234;safe;23;safe;1234
972;hot;20.7;medium;11;true;9;cold;11;false;45.5
973;false;10;true;9;red;11;cold;23;medium;9
974;true;9;red;0.55;false;9;medium;10;none;7
975;danger;1234;red;11;none;23445;none;45.5;danger;45.5
976;hot;1234;cold;11;true;10;false;23;none;0.55
977;false;23445;cold;23445;cold;0.55;danger;23445;safe;20.7
978;danger;11;red;7;blue;23;safe;9;cold;45.5
979;true;11;red;20.7;blue;23445;blue;45.5;red;23
980;cold;23;true;10;true;20.7;none;9;cold;45.5
981;red;10;blue;23;red;23445;cold;11;true;11
982;danger;23445;cold;23;blue;45.5;red;20.7;red;10
983;danger;11;none;1234;medium;10;safe;20.7;red;45.5
984;safe;23;false;1234;cold;7;none;10;blue;23445
985;cold;0.55;danger;9;danger;0.55;cold;23445;true;10
986;medium;9;false;0.55;safe;23445;false;23;false;7
987;medium;7;hot;1234;none;23;blue;20.7;false;0.55
988;none;0.55;none;23;danger;20.7;none;1234;danger;1234
989;safe;7;safe;9;red;23445;false;20.7;medium;45.5
990;danger;23;medium;23;safe;10;red;1234;red;10
991;danger;11;blue;45.5;safe;10;blue;23445;safe;0.55
992;hot;45.5;none;7;none;1234;none;10;safe;10
993;none;1234;blue;20.7;blue;20.7;true;20.7;medium;9
994;none;20.7;danger;23445;none;20.7;true;45.5;danger;23445
995;cold;23;safe;23445;cold;11;hot;1234;safe;1234
996;none;1234;danger;10;safe;20.7;danger;20.7;true;9
997;medium;23445;safe;23;false;20.7;true;10;danger;10
998;danger;7;false;23445;true;20.7;medium;0.55;true;45.5
999;danger;1234;cold;7;medium;1234;red;23445;false;7
1000;false;20.7;danger;20.7;safe;7;cold;0.55;none;23445
1001;blue;0.55;hot;45.5;false;23;medium;23445;false;23
1002;cold;10;medium;10;false;11;medium;0.55;danger;23445
1003;hot;0.55;cold;20.7;false;23;cold;1234;blue;20.7
1004;hot;11;none;23445;hot;20.7;blue;0.55;safe;23445
1005;blue;45.5;false;7;medium;45.5;danger;20.7;hot;9
1006;hot;23;medium;0.55;true;11;blue;7;blue;0.55
1007;none;1234;hot;7;medium;45.5;hot;10;danger;7
1008;false;1234;hot;7;cold;9;danger;1234;true;45.5
1009;true;0.55;none;1234;hot;9;blue;7;hot;9
1010;red;10;safe;23;none;45.5;false;23445;safe;45.5
1011;blue;7;safe;0.55;blue;7;safe;11;cold;45.5
1012;blue;23445;none;1234;false;9;cold;11;hot;7
1013;true;7;danger;10;false;7;false;0.55;hot;20.7
1014;danger;9;false;20.7;true;20.7;medium;9;blue;9
1015;medium;45.5;red;7;red;11;none;7;blue;23445
1016;hot;11;cold;23445;blue;23;cold;23445;true;1234
1017;cold;9;none;23445;true;23;hot;1234;hot;23445
1018;danger;1234;none;1234;false;9;red;0.55;false;23445
1019;none;23;safe;1234;safe;23445;red;11;blue;45.5
1020;medium;45.5;hot;23;cold;1234;danger;11;hot;11
1021;safe;10;true;9;false;1234;blue;7;blue;45.5
1022;safe;20.7;false;7;red;20.7;false;20.7;none;23445
1023;cold;9;cold;23;true;20.7;medium;1234;blue;23
1024;true;45.5;danger;7;medium;1234;hot;1234;none;1234
1025;cold;23445;safe;7;true;23;false;9;hot;45.5
1026;hot;9;none;45.5;none;45.5;safe;0.55;danger;10
1027;false;45.5;blue;45.5;none;9;hot;11;false;7
1028;blue;1234;red;23;none;1234;blue;10;none;10
1029;cold;9;true;20.7;red;20.7;none;20.7;blue;11
1030;safe;20.7;hot;23445;blue;23445;true;23;none;10
1031;true;10;medium;1234;red;23;safe;20.7;hot;1234
1032;false;10;none;0.55;none;0.55;blue;20.7;none;0.55
1033;none;20.7;danger;20.7;cold;7;true;23445;blue;1234
1034;hot;20.7;hot;0.55;cold;0.55;medium;1234;cold;0.55
1035;cold;0.55;medium;45.5;none;11;red;1234;cold;9
1036;false;23445;hot;23445;safe;1234;red;10;medium;9
1037;red;0.55;none;0.55;danger;20.7;danger;45.5;medium;45.5
1038;blue;0.55;none;45.5;danger;0.55;true;23;red;0.55
1039;danger;0.55;cold;7;false;9;safe;7;red;20.7
1040;safe;23;hot;20.7;safe;23;false;10;safe;23445
1041;true;9;blue;23445;true;7;danger;10;none;20.7
1042;red;0.55;danger;45.5;none;10;medium;20.7;danger;1234
1043;danger;45.5;safe;7;danger;1234;hot;23;medium;20.7
1044;hot;20.7;true;23;hot;23445;false;45.5;medium;9
1045;safe;23;danger;45.5;true;11;red;10;blue;10
1046;false;11;none;45.5;false;7;true;10;hot;23
1047;red;23;none;0.55;red;1234;true;45.5;blue;10
1048;red;0.55;true;1234;red;20.7;safe;10;false;1234
1049;hot;20.7;hot;23;false;0.55;true;20.7;cold;10
1050;cold;9;none;11;cold;9;none;11;false;11
1051;blue;10;red;20.7;red;23;hot;23445;danger;7
1052;cold;1234;red;1234;cold;1234;red;0.55;danger;7
1053;cold;1234;none;20.7;medium;23;medium;11;medium;23
1054;danger;23;danger;10;danger;10;red;45.5;safe;7
1055;hot;0.55;medium;1234;false;45.5;true;45.5;red;45.5
1056;safe;11;red;7;blue;7;safe;10;false;0.55
1057;red;45.5;cold;45.5;safe;45.5;danger;23445;none;0.55
1058;safe;20.7;danger;1234;true;9;red;7;cold;1234
1059;blue;7;cold;11;false;20.7;true;0.55;hot;7
1060;none;10;danger;1234;cold;0.55;hot;10;red;10
1061;danger;0.55;cold;0.55;true;10;medium;1234;hot;10
1062;cold;11;blue;45.5;true;7;danger;0.55;safe;11
1063;hot;10;blue;45.5;danger;23445;medium;23445;hot;10
1064;medium;0.55;false;1234;false;23;cold;1234;red;9
1065;safe;7;medium;10;medium;45.5;false;7;true;11
1066;hot;10;blue;23445;danger;10;cold;7;true;1234
1067;hot;0.55;safe;10;false;11;blue;23;red;1234
1068;safe;0.55;false;23;blue;11;medium;11;danger;10
1069;danger;9;none;11;cold;23;none;45.5;danger;20.7
1070;true;23;hot;1234;cold;10;danger;45.5;danger;1234
1071;blue;1234;true;9;true;7;hot;10;medium;1234
1072;none;1234;false;9;false;0.55;medium;23445;false;45.5
1073;red;45.5;danger;10;red;23;true;10;false;9
1074;none;23445;none;10;none;45.5;none;10;true;20.7
1075;true;1234;safe;45.5;red;7;safe;7;none;7
1076;hot;9;medium;10;hot;0.55;safe;1234;safe;1234
1077;cold;1234;false;0.55;safe;0.55;red;10;blue;1234
1078;danger;0.55;safe;9;medium;23;none;10;danger;20.7
1079;safe;7;hot;45.5;safe;10;hot;23445;hot;45.5
1080;true;20.7;safe;1234;true;9;safe;45.5;blue;45.5
1081;hot;45.5;true;45.5;red;23445;hot;0.55;safe;9
1082;red;7;none;7;danger;20.7;danger;10;hot;1234
1083;false;20.7;false;45.5;medium;0.55;true;11;true;9
1084;cold;10;false;0.55;none;9;blue;20.7;safe;45.5
1085;true;1234;medium;23445;medium;7;blue;10;medium;10
1086;none;11;red;20.7;blue;23;false;20.7;cold;0.55
1087;danger;10;danger;10;true;23;safe;11;blue;45.5
1088;hot;11;true;10;hot;45.5;false;20.7;danger;23445
1089;cold;23445;cold;10;danger;23445;blue;7;safe;23
1090;hot;23;red;7;none;20.7;hot;1234;true;7
1091;danger;23;cold;23445;true;45.5;hot;10;none;1234
1092;blue;11;true;11;none;45.5;blue;0.55;cold;11
1093;hot;7;false;10;safe;11;true;11;danger;1234
1094;red;20.7;false;7;true;1234;false;45.5;medium;20.7
1095;none;23;true;1234;cold;45.5;none;20.7;danger;10
1096;true;20.7;none;10;safe;11;safe;11;cold;1234
1097;none;11;hot;23445;danger;20.7;medium;7;blue;9
1098;false;23;true;23445;danger;7;false;10;blue;7
1099;danger;0.55;medium;0.55;medium;23445;red;20.7;cold;11
1100;danger;11;red;23445;safe;45.5;blue;7;none;0.55
1101;blue;23;red;23445;false;45.5;danger;7;danger;7
1102;danger;23;cold;20.7;cold;7;true;23;red;7
1103;red;45.5;safe;45.5;false;7;hot;7;cold;9
1104;safe;7;hot;9;hot;10;true;9;safe;20.7
1105;blue;9;safe;7;danger;11;safe;10;safe;7
1106;false;7;cold;23;false;7;cold;1234;false;23
1107;none;0.55;medium;10;red;45.5;blue;20.7;medium;23445
1108;false;23;medium;9;safe;0.55;danger;20.7;blue;23
1109;hot;0.55;danger;7;danger;10;danger;9;none;20.7
1110;blue;1234;none;11;true;7;safe;1234;medium;7
1111;hot;9;safe;7;hot;7;cold;20.7;blue;45.5
1112;hot;23445;blue;11;safe;10;true;23;none;11
1113;blue;0.55;red;23445;cold;10;medium;20.7;none;1234
1114;blue;11;red;20.7;medium;23;none;45.5;safe;11
1115;false;10;hot;7;none;23;hot;45.5;blue;10
1116;false;20.7;none;7;none;1234;danger;11;none;23
1117;hot;7;false;7;danger;23445;true;45.5;none;45.5
1118;hot;9;blue;1234;safe;23;medium;7;medium;23445
1119;blue;23;danger;20.7;danger;0.55;medium;7;red;20.7
1120;safe;45.5;false;11;true;9;blue;23445;false;11
1121;safe;10;false;1234;none;9;safe;1234;red;1234
1122;safe;10;false;7;true;11;safe;7;true;7
1123;false;23445;none;20.7;none;7;red;9;blue;11
1124;false;10;safe;10;medium;11;red;20.7;false;20.7
1125;none;10;safe;9;blue;11;hot;45.5;cold;9
1126;cold;7;red;0.55;false;11;red;11;false;7
1127;danger;23;true;10;none;23;none;9;safe;23
1128;cold;7;blue;23445;hot;45.5;danger;0.55;safe;23
1129;hot;20.7;cold;0.55;hot;7;red;7;blue;20.7
1130;red;1234;none;7;cold;10;false;0.55;medium;23
1131;true;23;none;10;cold;23445;hot;20.7;true;23
1132;cold;0.55;cold;7;danger;23445;cold;10;false;0.55
1133;hot;20.7;medium;9;medium;20.7;danger;1234;safe;11
1134;false;7;red;20.7;false;11;safe;20.7;safe;7
1135;none;11;none;9;hot;0.55;hot;23445;danger;7
1136;cold;1234;danger;11;false;10;true;9;false;7
1137;blue;20.7;none;23;safe;23445;red;9;false;45.5
1138;cold;23;true;11;none;45.5;red;1234;safe;10
1139;hot;10;cold;7;danger;45.5;medium;45.5;medium;45.5
1140;danger;10;red;7;false;11;none;7;blue;7
1141;blue;45.5;cold;45.5;cold;1234;none;11;safe;10
1142;medium;45.5;true;7;false;45.5;hot;9;blue;0.55
1143;red;23445;none;11;hot;20.7;none;10;hot;10
1144;true;45.5;danger;1234;red;45.5;safe;1234;safe;11
1145;false;0.55;cold;7;safe;23;danger;7;none;10
1146;none;9;danger;7;medium;20.7;true;20.7;hot;1234
1147;none;9;danger;10;hot;45.5;hot;10;false;9
1148;cold;9;cold;11;cold;20.7;blue;9;danger;20.7
1149;blue;9;safe;7;danger;9;red;10;safe;7
1150;hot;11;true;45.5;none;23445;blue;23;red;23
1151;medium;7;none;23445;cold;45.5;false;9;medium;0.55
1152;cold;1234;false;11;danger;10;true;0.55;danger;11
1153;red;11;safe;45.5;blue;1234;red;1234;true;7
1154;true;23445;none;0.55;blue;11;medium;9;safe;1234
1155;danger;11;red;11;blue;20.7;medium;0.55;danger;45.5
1156;cold;11;medium;9;red;23;hot;11;danger;9
1157;red;23;none;1234;false;9;danger;11;danger;20.7
1158;safe;10;medium;9;danger;0.55;medium;0.55;safe;11
1159;none;23;safe;10;hot;0.55;blue;1234;false;1234
1160;true;7;blue;9;false;23445;cold;10;blue;45.5
1161;blue;23;blue;7;false;10;blue;20.7;false;11
1162;false;20.7;danger;20.7;blue;45.5;hot;23;blue;7
1163;danger;10;false;45.5;blue;23;none;23445;danger;1234
1164;safe;23;false;11;none;7;cold;7;safe;23
1165;true;7;blue;1234;medium;23445;none;7;danger;23445
1166;medium;45.5;blue;23445;medium;20.7;danger;11;cold;23445
1167;false;1234;cold;9;medium;7;blue;0.55;hot;7
1168;danger;9;hot;20.7;cold;20.7;true;10;red;1234
1169;false;10;danger;1234;hot;45.5;true;23;true;23
1170;blue;9;hot;10;danger;20.7;blue;1234;medium;20.7
1171;cold;10;danger;0.55;hot;20.7;danger;1234;cold;7
1172;hot;1234;true;9;cold;7;blue;10;none;9
1173;true;1234;true;9;true;1234;medium;0.55;cold;1234
1174;safe;23445;false;7;none;20.7;safe;20.7;none;23
1175;medium;7;danger;1234;false;1234;danger;11;false;23
1176;blue;23445;danger;9;false;11;medium;9;safe;11
1177;blue;20.7;false;23;true;0.55;medium;9;danger;11
1178;hot;23;none;23445;true;9;hot;45.5;safe;11
1179;blue;11;safe;10;none;20.7;false;23;false;45.5
1180;blue;23;safe;23445;medium;45.5;medium;23;none;11
1181;blue;45.5;cold;10;cold;11;true;0.55;false;1234
1182;danger;1234;medium;20.7;hot;7;none;20.7;blue;9
1183;medium;10;hot;23;none;9;blue;23;medium;0.55
1184;true;0.55;blue;23;hot;20.7;danger;7;none;23
1185;hot;10;true;20.7;hot;7;cold;23;hot;23
1186;hot;23445;cold;9;cold;11;danger;11;false;7
1187;danger;20.7;safe;9;hot;10;safe;10;medium;11
1188;cold;7;hot;23445;hot;45.5;none;23;true;10
1189;danger;11;safe;9;cold;7;danger;23445;red;10
1190;danger;23445;none;9;safe;45.5;false;1234;cold;20.7
1191;hot;11;none;9;hot;9;hot;20.7;medium;45.5
1192;true;9;red;10;true;23;hot;1234;red;7
1193;cold;9;false;10;false;20.7;blue;11;safe;0.55
1194;false;23;red;11;safe;23;hot;20.7;none;23445
1195;danger;20.7;safe;20.7;danger;23;cold;23;false;23
1196;blue;7;safe;9;none;9;true;20.7;cold;23
1197;true;45.5;cold;0.55;safe;45.5;safe;10;cold;10
1198;cold;0.55;danger;0.55;danger;10;red;7;false;23445
1199;hot;11;red;23;true;10;cold;45.5;blue;10
1200;safe;45.5;true;7;true;23445;danger;1234;none;1234
1201;false;0.55;danger;23445;blue;0.55;blue;7;cold;1234
1202;red;23445;blue;9;none;10;blue;45.5;safe;11
1203;false;10;hot;1234;red;20.7;hot;0.55;red;11
1204;hot;7;medium;0.55;hot;10;false;23445;false;1234
1205;safe;10;cold;1234;danger;45.5;medium;23445;true;23445
1206;false;7;true;45.5;false;7;hot;0.55;safe;20.7
1207;hot;0.55;blue;20.7;medium;23445;none;23445;medium;23
1208;none;45.5;danger;7;red;11;cold;7;none;11
1209;hot;9;false;23;medium;23445;red;10;safe;10
1210;none;23;medium;10;danger;23445;none;1234;false;20.7
1211;true;20.7;medium;0.55;red;23445;danger;10;medium;0.55
1212;true;10;hot;1234;none;9;true;20.7;red;23445
1213;medium;9;false;1234;medium;20.7;none;0.55;danger;23445
1214;danger;7;danger;23;true;9;red;10;cold;20.7
1215;safe;20.7;medium;10;false;1234;blue;11;danger;11
1216;hot;23445;red;1234;false;7;none;1234;none;0.55
1217;cold;45.5;none;45.5;false;45.5;red;20.7;safe;23445
1218;hot;20.7;false;7;safe;10;hot;23;true;0.55
1219;cold;10;hot;1234;safe;7;danger;23445;hot;10
1220;true;10;safe;10;blue;45.5;blue;20.7;false;7
1221;hot;23;blue;0.55;true;11;cold;0.55;false;23
1222;true;10;medium;1234;true;23445;cold;11;cold;1234
1223;blue;9;hot;23445;none;0.55;hot;1234;false;7
1224;red;23;hot;11;cold;45.5;hot;45.5;blue;45.5
1225;true;23445;true;11;true;23445;blue;10;hot;45.5
1226;medium;10;true;0.55;red;45.5;false;0.55;medium;10
1227;safe;7;false;7;blue;11;safe;20.7;medium;1234
1228;hot;9;true;45.5;safe;7;hot;7;blue;23445
1229;false;20.7;cold;23;blue;45.5;safe;1234;red;20.7
1230;true;11;false;7;false;0.55;hot;11;danger;0.55
1231;red;0.55;danger;7;safe;1234;false;23;true;10
1232;medium;23445;hot;23445;medium;11;cold;9;medium;10
1233;safe;45.5;medium;23445;medium;23445;false;23;danger;45.5
1234;danger;1234;danger;23445;danger;10;danger;1234;medium;45.5
1235;false;7;hot;10;false;23445;cold;0.55;safe;10
1236;false;23445;none;23;blue;23445;red;23;red;20.7
1237;none;11;false;23;medium;11;none;45.5;red;23
1238;false;10;red;23445;medium;1234;none;11;true;23445
1239;cold;7;hot;10;hot;23445;medium;10;red;45.5
1240;red;23445;hot;23;red;20.7;none;20.7;none;20.7
1241;blue;20.7;danger;45.5;red;11;hot;45.5;true;23
1242;false;23445;cold;23;red;7;safe;23445;cold;11
1243;red;23445;cold;23;safe;0.55;red;1234;cold;11
1244;red;45.5;danger;9;hot;10;red;45.5;blue;7
1245;safe;10;false;10;none;23;true;9;true;11
1246;none;7;red;9;hot;9;hot;1234;red;20.7
1247;medium;7;safe;0.55;true;23;danger;45.5;danger;20.7
1248;none;9;red;0.55;hot;1234;cold;11;red;23
1249;blue;11;danger;23445;true;9;true;1234;hot;9
1250;true;10;safe;11;true;7;blue;10;danger;10
1251;false;11;red;23445;red;9;hot;23445;true;7
1252;true;0.55;safe;7;danger;7;blue;20.7;blue;23445
1253;none;11;safe;23;hot;45.5;true;7;danger;9
1254;none;10;blue;0.55;false;0.55;hot;11;none;45.5
1255;blue;9;cold;23;red;9;cold;10;hot;23
1256;red;11;true;10;true;20.7;none;7;danger;0.55
1257;safe;1234;hot;23;false;20.7;danger;23445;blue;23445
1258;red;20.7;hot;11;cold;23445;blue;23445;safe;10
1259;blue;23445;red;23;danger;7;red;23445;hot;23
1260;true;1234;red;0.55;danger;0.55;none;9;hot;10
1261;true;9;true;7;red;1234;true;0.55;blue;11
1262;true;23;false;9;true;45.5;hot;23445;safe;23445
1263;medium;0.55;red;9;safe;45.5;blue;23445;blue;1234
1264;red;7;true;1234;blue;10;none;7;cold;0.55
1265;true;20.7;medium;20.7;hot;9;false;23;cold;11
1266;cold;9;red;1234;red;0.55;true;10;danger;1234
1267;safe;20.7;danger;20.7;cold;23;none;45.5;danger;1234
1268;false;20.7;blue;20.7;safe;9;none;7;none;9
1269;true;10;false;10;hot;20.7;false;10;none;23445
1270;false;0.55;cold;11;cold;20.7;cold;20.7;true;45.5
1271;false;23;danger;0.55;safe;45.5;danger;23;red;11
1272;blue;20.7;blue;10;true;45.5;none;7;blue;0.55
1273;safe;7;red;23;cold;1234;none;20.7;red;0.55
1274;safe;0.55;none;11;medium;7;hot;20.7;safe;9
1275;true;9;safe;11;none;9;true;23445;cold;1234
1276;red;23;safe;23;true;20.7;medium;23;danger;11
1277;hot;45.5;true;1234;hot;20.7;cold;0.55;false;1234
1278;safe;45.5;false;7;medium;9;true;1234;false;11
1279;false;23445;none;10;true;45.5;danger;20.7;red;10
1280;none;23445;red;23;red;10;hot;11;safe;23
1281;hot;7;red;7;true;23;false;20.7;danger;0.55
1282;none;23;blue;1234;danger;0.55;danger;7;red;20.7
1283;none;7;hot;0.55;safe;23;true;45.5;blue;45.5
1284;cold;1234;none;10;hot;23445;true;10;danger;0.55
1285;hot;9;hot;10;safe;10;false;45.5;true;1234
1286;red;9;false;45.5;cold;9;medium;0.55;cold;45.5
1287;medium;9;false;7;blue;7;none;23;medium;10
1288;cold;23;safe;20.7;hot;0.55;cold;23;hot;1234
1289;none;20.7;danger;45.5;false;45.5;blue;20.7;red;45.5
1290;medium;7;cold;1234;cold;1234;true;20.7;danger;23445
1291;none;45.5;blue;0.55;true;1234;safe;20.7;safe;1234
1292;red;10;danger;23445;hot;10;hot;11;cold;0.55
1293;none;11;hot;1234;true;7;none;20.7;medium;0.55
1294;true;45.5;blue;0.55;none;11;medium;20.7;danger;23445
1295;cold;23445;danger;23445;danger;45.5;red;1234;red;23
1296;false;10;red;20.7;cold;0.55;blue;1234;safe;23
1297;true;9;cold;10;safe;9;none;0.55;true;1234
1298;safe;11;medium;11;safe;9;medium;45.5;true;7
1299;false;20.7;hot;23445;medium;20.7;danger;23445;hot;23445
1300;red;10;red;0.55;danger;9;red;20.7;medium;10
1301;false;9;medium;23445;false;11;medium;10;false;45.5
1302;cold;0.55;safe;45.5;none;11;safe;0.55;red;1234
1303;medium;23;cold;10;safe;10;false;9;blue;23
1304;false;9;red;11;none;20.7;cold;23445;red;23445
1305;red;7;blue;23;medium;23445;none;23;none;23
1306;safe;23445;cold;7;none;0.55;danger;7;false;9
1307;safe;7;red;23;false;9;blue;0.55;none;0.55
1308;danger;1234;red;0.55;none;20.7;safe;0.55;true;0.55
1309;safe;0.55;medium;45.5;safe;23445;none;23445;medium;23
1310;true;1234;blue;0.55;hot;23445;true;11;safe;20.7
1311;blue;1234;red;7;false;1234;blue;9;hot;23
1312;blue;23445;true;23445;safe;10;hot;23445;blue;23445
1313;red;45.5;cold;20.7;hot;45.5;blue;7;safe;7
1314;blue;1234;safe;45.5;cold;23;cold;11;blue;9
1315;hot;23445;safe;20.7;danger;20.7;danger;9;safe;7
1316;danger;45.5;danger;23;medium;11;danger;20.7;blue;10
1317;red;11;cold;11;false;9;danger;9;hot;9
1318;danger;23445;none;23445;false;1234;hot;9;medium;20.7
1319;none;23445;blue;10;cold;7;hot;23445;true;11
1320;false;20.7;danger;0.55;danger;9;safe;20.7;medium;11
1321;false;1234;medium;45.5;blue;10;safe;1234;none;10
1322;red;11;cold;20.7;red;1234;medium;7;red;45.5
1323;cold;23445;false;9;cold;20.7;hot;7;safe;11
1324;cold;20.7;hot;0.55;red;45.5;false;45.5;false;11
1325;medium;7;hot;20.7;medium;10;none;23445;red;10
1326;true;11;red;0.55;false;23;blue;11;safe;1234
1327;danger;7;red;23;none;7;false;23445;hot;7
1328;false;10;hot;20.7;cold;11;hot;9;true;0.55
1329;false;7;false;23;cold;10;none;1234;medium;11
1330;false;9;red;45.5;blue;1234;red;11;medium;45.5
1331;red;11;safe;0.55;blue;9;true;45.5;cold;9
1332;false;0.55;cold;9;medium;1234;cold;9;safe;11
1333;false;0.55;medium;1234;red;7;blue;23;cold;45.5
1334;medium;9;false;11;none;20.7;none;1234;none;0.55
1335;medium;10;danger;7;danger;7;cold;10;hot;10
1336;safe;11;blue;11;danger;7;none;23;hot;9
1337;false;23445;cold;10;danger;10;safe;20.7;red;10
1338;hot;0.55;cold;23;blue;9;cold;9;medium;10
1339;none;0.55;safe;10;hot;7;safe;23445;false;23445
1340;blue;9;danger;1234;false;45.5;true;20.7;none;23445
1341;none;1234;hot;0.55;none;9;none;45.5;hot;11
1342;danger;10;safe;1234;false;0.55;danger;23;true;9
1343;hot;11;true;1234;red;7;blue;23445;false;23445
1344;red;23445;none;9;blue;1234;none;7;true;45.5
1345;red;20.7;hot;10;false;10;cold;9;false;23445
1346;red;45.5;hot;23445;blue;23445;none;0.55;safe;45.5
1347;true;23;red;23;none;1234;hot;23;medium;0.55
1348;cold;11;false;23445;medium;9;false;11;danger;23
1349;cold;9;none;9;medium;0.55;medium;9;none;7
1350;blue;23445;hot;20.7;safe;11;blue;23445;safe;11
1351;safe;7;hot;20.7;hot;9;false;23;medium;1234
1352;true;11;none;11;cold;20.7;true;9;medium;11
1353;none;9;none;10;true;23445;blue;7;red;11
1354;safe;45.5;true;23;cold;45.5;cold;1234;false;11
1355;true;23;danger;1234;safe;1234;red;1234;cold;1234
1356;medium;20.7;false;0.55;blue;45.5;false;9;danger;23
1357;hot;23;medium;23;medium;1234;false;9;false;9
1358;medium;20.7;safe;23;false;23;hot;23445;false;45.5
1359;true;0.55;danger;9;medium;23;safe;11;none;11
1360;safe;0.55;safe;23;hot;11;cold;9;true;11
1361;safe;23;blue;9;medium;0.55;cold;1234;medium;7
1362;false;20.7;medium;9;red;11;hot;23445;blue;20.7
1363;true;11;false;11;red;11;none;9;danger;10
1364;red;0.55;true;23;none;0.55;hot;23;danger;9
1365;red;7;cold;9;blue;45.5;false;1234;blue;23
1366;cold;23445;none;23445;hot;0.55;medium;45.5;none;1234
1367;cold;11;cold;7;blue;9;danger;7;hot;23
1368;blue;20.7;cold;1234;true;23;medium;45.5;none;9
1369;false;11;none;1234;danger;9;none;7;false;20.7
1370;none;11;false;20.7;hot;23;hot;11;none;23445
1371;red;10;red;45.5;safe;0.55;safe;0.55;cold;20.7
1372;medium;9;true;1234;cold;7;blue;23445;cold;0.55
1373;hot;1234;false;23;safe;45.5;blue;45.5;true;7
1374;none;7;red;0.55;blue;10;safe;11;danger;10
1375;false;7;true;20.7;blue;11;safe;23445;hot;1234
1376;hot;20.7;red;0.55;danger;23445;safe;0.55;safe;0.55
1377;medium;9;cold;23445;hot;7;false;1234;red;7
1378;danger;11;blue;1234;cold;0.55;danger;0.55;danger;9
1379;none;11;red;1234;medium;7;red;45.5;hot;11
1380;safe;10;false;10;safe;1234;cold;23445;medium;7
1381;true;20.7;red;7;red;9;hot;9;none;9
1382;blue;45.5;blue;11;medium;1234;false;10;true;10
1383;true;10;medium;11;blue;10;false;7;true;45.5
1384;none;23445;hot;7;red;20.7;false;10;danger;23
1385;false;23445;false;9;hot;10;false;45.5;red;9
1386;safe;20.7;true;20.7;true;7;medium;7;safe;7
1387;blue;7;medium;23445;true;7;hot;7;danger;1234
1388;false;20.7;false;11;cold;23445;true;45.5;danger;23445
1389;red;7;medium;11;medium;7;medium;0.55;blue;0.55
1390;none;7;medium;20.7;false;1234;none;45.5;true;0.55
1391;medium;20.7;danger;9;danger;7;cold;45.5;danger;1234
1392;none;45.5;danger;20.7;safe;20.7;cold;23;hot;1234
1393;hot;23;danger;45.5;safe;23445;medium;11;blue;23445
1394;medium;9;hot;23445;cold;9;cold;23;false;10
1395;none;23;blue;23;true;23445;false;7;medium;9
1396;true;9;medium;45.5;red;45.5;medium;9;cold;7
1397;medium;20.7;hot;11;hot;23;blue;10;cold;7
1398;hot;45.5;blue;45.5;medium;7;medium;9;medium;10
1399;true;23445;hot;7;none;11;blue;10;none;10
1400;hot;1234;red;7;false;11;safe;7;safe;45.5
1401;none;23;blue;1234;danger;45.5;none;10;none;23445
1402;safe;23445;danger;7;hot;1234;safe;23;true;7
1403;none;23;danger;20.7;blue;1234;hot;7;none;11
1404;blue;23;danger;23445;blue;7;medium;23;true;20.7
1405;blue;7;hot;23445;safe;0.55;danger;0.55;cold;10
1406;none;0.55;medium;1234;none;20.7;danger;23;false;0.55
1407;true;23445;safe;7;hot;9;medium;23;cold;23445
1408;blue;23;hot;7;true;11;danger;23445;danger;45.5
1409;medium;23;none;10;medium;11;red;11;danger;9
1410;blue;9;safe;0.55;medium;23;hot;23;danger;23445
1411;danger;23445;none;23;cold;11;true;20.7;none;7
1412;cold;0.55;none;23445;hot;1234;hot;10;danger;9
1413;hot;0.55;false;23445;none;45.5;blue;23445;hot;0.55
1414;safe;0.55;false;45.5;red;11;hot;20.7;blue;23
1415;false;10;cold;11;safe;10;true;1234;cold;20.7
1416;blue;20.7;medium;10;danger;10;blue;0.55;safe;10
1417;hot;9;hot;23;safe;45.5;hot;7;red;23
