AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
954;none;23445;true;23;blue;20.7;cold;1234;red;10
955;danger;11;cold;45.5;false;45.5;safe;20.7;blue;1234
956;danger;9;danger;23;red;1234;cold;10;medium;10
957;medium;0.55;false;45.5;hot;9;hot;11;safe;23445
958;true;9;safe;45.5;blue;0.55;cold;11;none;9
959;danger;23;false;10;medium;9;hot;23445;false;45.5
960;cold;0.55;cold;0.55;cold;20.7;hot;11;hot;1234
961;false;23;cold;11;hot;10;blue;10;red;1234
962;blue;23445;safe;7;blue;10;cold;23445;danger;10
963;false;23;cold;7;true;9;red;0.55;true;23445
964;medium;20.7;medium;1234;true;23445;safe;23445;blue;23445
965;red;1234;true;45.5;danger;9;blue;11;false;11
966;red;20.7;true;23;danger;20.7;false;23;false;45.5
967;hot;23;cold;23;red;1234;true;10;hot;20.7
968;danger;0.55;blue;7;danger;23445;safe;9;cold;45.5
969;blue;23445;danger;11;blue;7;danger;23;false;45.5
970;true;20.7;medium;45.5;blue;7;hot;23;false;20.7
971;safe;23;red;7;blue;1234;true;1234;true;1234
972;none;7;true;1234;none;23;false;0.55;blue;20.7
973;red;1234;safe;11;true;0.55;hot;11;false;1234
974;cold;23;cold;1234;medium;7;true;9;blue;0.55
975;red;1234;cold;10;cold;1234;true;0.55;medium;7
976;none;23;false;10;hot;10;danger;20.7;none;7
977;false;20.7;false;1234;cold;0.55;true;11;red;23
978;cold;11;blue;20.7;none;20.7;false;7;medium;7
979;false;1234;danger;11;true;45.5;none;45.5;hot;23
980;false;10;cold;9;safe;7;danger;0.55;false;23445
981;safe;9;false;1234;false;23445;none;23;red;45.5
982;cold;23445;blue;0.55;red;23445;red;1234;cold;45.5
983;true;45.5;hot;9;red;20.7;red;20.7;true;0.55
984;false;23445;false;23445;cold;20.7;medium;45.5;medium;23
985;blue;23445;blue;9;cold;45.5;red;23;medium;1234
986;true;20.7;danger;23;danger;45.5;danger;20.7;hot;7
987;medium;0.55;danger;1234;danger;23445;false;10;none;1234
988;red;9;danger;11;true;7;red;9;medium;1234
989;medium;0.55;blue;9;medium;1234;cold;0.55;safe;23
990;false;23445;blue;45.5;hot;11;cold;23445;false;23445
991;medium;10;cold;0.55;medium;20.7;blue;23445;none;0.55
992;true;23445;danger;0.55;false;23445;medium;10;red;23
993;blue;20.7;true;1234;safe;1234;false;23445;hot;10
994;true;20.7;hot;0.55;true;1234;safe;11;danger;1234
995;cold;1234;danger;23;medium;45.5;hot;9;hot;11
996;true;1234;hot;11;red;20.7;true;7;cold;20.7
997;red;7;true;10;true;0.55;true;7;cold;45.5
998;hot;10;hot;45.5;medium;10;none;9;red;9
999;none;1234;hot;23445;danger;45.5;blue;0.55;red;45.5
1000;red;10;cold;23445;danger;7;safe;45.5;false;9
