AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
957;cold;11;blue;45.5;false;45.5;false;11;hot;0.55
958;cold;23;none;0.55;red;45.5;red;11;hot;1234
959;safe;7;danger;0.55;cold;11;medium;11;none;9
960;red;11;hot;23445;hot;23;blue;23445;true;23445
961;red;7;safe;0.55;danger;0.55;danger;0.55;none;0.55
962;none;9;true;23445;medium;0.55;danger;0.55;cold;1234
963;red;7;safe;10;blue;1234;none;23;false;7
964;true;7;red;45.5;cold;7;safe;20.7;true;11
965;cold;23445;medium;20.7;hot;7;blue;45.5;safe;1234
966;false;11;safe;23445;danger;20.7;safe;10;red;1234
967;blue;1234;safe;11;cold;20.7;medium;23445;hot;9
968;hot;9;cold;45.5;true;20.7;red;23445;cold;7
969;false;9;false;45.5;none;9;medium;7;medium;20.7
970;red;0.55;hot;9;medium;9;red;0.55;false;20.7
971;red;7;none;20.7;blue;23;true;0.55;true;23
972;medium;10;true;23445;false;10;false;20.7;true;10
973;safe;23;red;10;red;9;false;45.5;red;0.55
974;safe;23;true;23;blue;9;none;1234;danger;0.55
975;danger;9;medium;23445;medium;11;danger;11;safe;11
976;false;45.5;cold;23;true;23;red;23445;cold;0.55
977;red;23445;safe;45.5;red;10;hot;23445;blue;10
978;cold;7;safe;20.7;true;45.5;cold;10;danger;7
979;danger;11;hot;9;red;7;none;9;true;23
980;medium;9;none;9;blue;23445;red;0.55;red;23445
981;safe;1234;none;11;none;9;safe;1234;none;7
982;danger;7;blue;0.55;danger;0.55;false;45.5;none;11
983;medium;9;red;23445;red;23445;false;45.5;true;20.7
984;danger;0.55;cold;0.55;safe;23445;medium;23445;false;45.5
985;hot;23445;danger;45.5;true;23;red;9;true;20.7
986;safe;10;cold;9;red;7;cold;0.55;red;11
987;safe;23445;medium;1234;false;45.5;false;23;blue;1234
988;none;45.5;cold;20.7;red;7;none;23445;true;10
989;true;23445;danger;7;safe;1234;blue;11;danger;23445
990;false;0.55;false;9;blue;9;none;23;true;45.5
991;medium;20.7;blue;0.55;blue;1234;danger;45.5;false;45.5
992;false;1234;red;20.7;false;20.7;none;9;cold;23445
993;hot;0.55;safe;9;blue;20.7;cold;23445;hot;23
994;cold;7;medium;1234;none;20.7;true;23;safe;45.5
995;blue;0.55;false;1234;medium;20.7;true;10;safe;0.55
996;medium;20.7;red;9;blue;45.5;hot;11;none;23445
997;danger;10;red;10;safe;11;false;0.55;blue;9
998;cold;1234;hot;20.7;medium;0.55;red;9;danger;11
999;false;20.7;danger;23445;false;45.5;false;20.7;true;0.55
1000;safe;7;red;11;red;10;false;10;false;23
1001;medium;0.55;medium;45.5;cold;20.7;false;11;medium;0.55
1002;cold;1234;false;7;none;11;danger;9;safe;45.5
1003;red;1234;none;11;safe;0.55;hot;9;safe;9
1004;true;23;true;45.5;red;11;blue;7;none;1234
1005;safe;0.55;safe;9;red;7;hot;10;hot;45.5
1006;none;23445;safe;9;blue;7;medium;23445;safe;1234
1007;safe;23445;hot;23445;hot;11;true;0.55;false;10
1008;medium;23445;true;10;false;23;false;10;true;23
1009;red;9;false;11;red;1234;medium;23;true;20.7
1010;blue;23;blue;20.7;true;23445;medium;45.5;true;1234
1011;blue;23445;none;11;danger;10;hot;7;red;45.5
1012;blue;11;false;0.55;danger;11;safe;0.55;danger;20.7
1013;hot;7;hot;11;medium;20.7;false;7;cold;7
1014;true;23445;true;23;medium;9;none;0.55;hot;9
1015;false;0.55;safe;45.5;hot;23445;hot;45.5;false;11
1016;red;9;blue;23445;blue;1234;medium;20.7;true;7
1017;false;11;cold;0.55;medium;11;medium;11;medium;9
1018;none;23;red;7;false;9;false;45.5;blue;1234
1019;none;20.7;medium;11;none;7;safe;11;medium;1234
1020;medium;1234;true;20.7;blue;9;false;10;cold;23445
1021;false;9;hot;11;hot;23445;false;20.7;blue;11
1022;danger;9;red;11;danger;7;medium;20.7;hot;23
1023;false;45.5;true;20.7;safe;0.55;none;10;danger;9
1024;blue;45.5;safe;20.7;none;11;true;23;cold;1234
1025;cold;0.55;cold;45.5;cold;23445;false;23;false;9
1026;true;1234;none;23;safe;11;danger;23;none;20.7
1027;red;0.55;blue;23;blue;11;false;20.7;false;45.5
1028;false;23;medium;0.55;blue;10;medium;9;true;10
1029;medium;0.55;true;23445;medium;1234;danger;23445;red;7
1030;hot;9;medium;9;hot;9;true;23445;false;23
1031;none;20.7;true;0.55;safe;7;danger;9;medium;23445
1032;danger;1234;false;9;blue;23445;blue;11;true;10
1033;blue;20.7;none;7;safe;9;cold;23;false;7
1034;hot;9;medium;11;red;9;hot;1234;hot;1234
1035;blue;45.5;true;7;medium;7;safe;7;false;20.7
1036;false;1234;danger;11;medium;7;none;23;red;23445
1037;true;7;false;23445;medium;45.5;danger;9;none;45.5
1038;danger;1234;safe;10;true;1234;danger;23445;cold;9
1039;false;45.5;medium;9;safe;10;medium;1234;medium;45.5
1040;red;11;cold;23;red;23445;none;0.55;none;10
1041;safe;11;safe;10;red;20.7;true;9;hot;23
1042;true;11;true;45.5;danger;23;safe;9;medium;20.7
1043;danger;10;red;7;safe;7;safe;23;blue;7
1044;red;10;medium;23;none;0.55;hot;0.55;true;0.55
1045;blue;0.55;false;7;none;45.5;blue;11;cold;23
1046;blue;23;false;11;medium;11;false;7;red;23
1047;safe;45.5;none;9;medium;1234;blue;1234;blue;0.55
1048;true;11;false;45.5;red;23445;blue;45.5;safe;11
1049;safe;23445;hot;23445;none;9;hot;1234;none;45.5
1050;hot;45.5;danger;0.55;safe;10;safe;45.5;red;23445
1051;none;23445;red;45.5;safe;45.5;safe;11;none;1234
1052;blue;11;none;11;red;45.5;none;45.5;danger;0.55
1053;none;7;true;9;danger;45.5;medium;1234;false;0.55
1054;safe;45.5;true;11;none;10;medium;1234;hot;1234
1055;danger;11;true;1234;red;20.7;none;45.5;medium;1234
1056;cold;45.5;none;10;red;23;true;11;cold;10
1057;medium;23;red;1234;danger;23;safe;0.55;medium;10
1058;danger;7;safe;9;none;11;cold;23;safe;11
1059;true;20.7;safe;45.5;safe;10;red;45.5;cold;10
1060;none;45.5;danger;20.7;medium;9;cold;23;red;23445
1061;medium;23;safe;0.55;danger;45.5;hot;0.55;medium;23
1062;medium;0.55;blue;9;cold;9;blue;10;hot;45.5
1063;medium;11;none;7;red;10;danger;0.55;danger;20.7
1064;false;45.5;danger;11;cold;11;none;11;none;11
1065;none;23;red;0.55;danger;7;red;1234;safe;9
1066;red;7;cold;10;none;9;cold;45.5;safe;45.5
1067;safe;45.5;red;23445;red;20.7;cold;45.5;medium;23445
1068;false;23;hot;23;none;0.55;medium;11;danger;9
1069;medium;23;safe;23445;true;23445;false;1234;false;45.5
1070;cold;23445;medium;1234;false;45.5;false;23445;medium;11
1071;true;10;blue;23;hot;45.5;false;20.7;medium;23445
1072;blue;9;danger;10;red;20.7;true;23;medium;11
1073;red;10;none;9;safe;23445;hot;0.55;safe;23445
1074;red;0.55;safe;10;true;1234;safe;20.7;medium;23
1075;blue;11;true;0.55;safe;45.5;red;9;red;10
1076;true;23;none;0.55;red;11;hot;45.5;false;45.5
1077;red;7;safe;23;medium;20.7;cold;9;none;1234
1078;none;10;cold;11;false;9;red;7;medium;10
1079;danger;1234;hot;9;safe;9;safe;10;blue;20.7
1080;none;0.55;false;45.5;true;45.5;blue;23445;true;10
1081;medium;9;hot;20.7;red;23445;danger;20.7;blue;45.5
1082;red;0.55;medium;1234;safe;9;red;1234;safe;0.55
1083;safe;23445;blue;9;hot;9;medium;23;blue;10
1084;false;23445;true;11;medium;11;false;0.55;blue;0.55
1085;true;10;cold;7;medium;1234;hot;1234;red;9
1086;hot;10;hot;0.55;false;10;none;0.55;blue;7
1087;red;7;red;9;none;1234;true;23;hot;23
1088;medium;20.7;false;11;safe;23445;false;23445;hot;23
1089;red;10;blue;23445;blue;1234;red;9;true;10
1090;danger;20.7;cold;7;safe;20.7;hot;7;none;9
1091;blue;20.7;blue;7;medium;10;medium;23;red;45.5
1092;blue;1234;true;0.55;blue;45.5;none;0.55;none;7
1093;hot;11;false;10;red;11;red;1234;none;10
1094;true;23445;hot;7;none;1234;cold;23;none;9
1095;safe;10;false;10;medium;23;true;23445;none;7
1096;true;45.5;red;9;hot;1234;blue;45.5;red;0.55
1097;none;1234;true;10;false;10;red;10;none;0.55
1098;danger;0.55;red;23;cold;23445;none;23;safe;10
1099;medium;45.5;danger;10;none;7;blue;10;medium;23445
1100;medium;20.7;none;7;hot;11;medium;23445;true;10
1101;cold;7;hot;10;medium;23;none;10;cold;10
1102;hot;0.55;danger;23445;hot;9;blue;45.5;medium;11
1103;medium;0.55;safe;23;safe;11;blue;9;danger;9
1104;none;23;cold;20.7;danger;20.7;true;7;red;45.5
1105;true;11;blue;7;true;20.7;true;10;blue;7
1106;blue;23;danger;7;blue;7;red;23;red;7
1107;none;7;cold;45.5;false;11;red;7;medium;10
1108;red;23;medium;23;true;23445;hot;45.5;false;20.7
1109;false;9;cold;0.55;hot;0.55;false;0.55;safe;9
1110;blue;23;blue;10;hot;20.7;blue;23;hot;45.5
1111;red;23445;none;7;red;1234;false;20.7;red;20.7
1112;none;1234;cold;23;safe;23;true;45.5;false;11
1113;red;23445;hot;9;safe;23;hot;23;none;11
1114;danger;0.55;cold;23445;none;9;safe;0.55;danger;23
1115;red;23;cold;10;medium;1234;false;9;red;1234
1116;true;23445;medium;20.7;hot;45.5;hot;20.7;medium;11
1117;medium;23445;medium;9;cold;23;danger;11;medium;11
1118;none;9;safe;7;blue;7;blue;11;false;23
1119;red;1234;red;7;danger;7;red;0.55;none;9
1120;true;11;true;45.5;red;9;cold;45.5;safe;9
1121;false;10;safe;0.55;cold;10;red;9;blue;1234
1122;danger;11;safe;1234;none;23;red;45.5;blue;7
1123;medium;7;safe;1234;false;45.5;blue;0.55;none;10
1124;red;10;danger;9;cold;23;cold;45.5;safe;23
1125;true;11;safe;11;none;20.7;false;20.7;false;23445
1126;medium;11;false;23;blue;10;safe;20.7;false;20.7
1127;true;23445;danger;0.55;none;10;medium;0.55;true;45.5
1128;blue;0.55;medium;23445;safe;11;hot;1234;hot;23445
1129;danger;7;blue;1234;true;10;true;45.5;blue;10
1130;red;11;danger;45.5;cold;9;true;45.5;false;45.5
1131;danger;0.55;red;0.55;true;10;red;45.5;hot;11
1132;medium;11;blue;23445;medium;1234;red;20.7;blue;20.7
1133;blue;10;safe;45.5;none;20.7;none;45.5;cold;0.55
1134;red;20.7;hot;1234;true;9;medium;45.5;cold;7
1135;none;0.55;blue;23;cold;45.5;safe;23445;false;23445
1136;red;23445;red;20.7;true;23;false;10;red;45.5
1137;true;10;none;45.5;red;9;false;20.7;red;7
1138;medium;20.7;blue;11;danger;7;safe;7;hot;20.7
1139;true;11;blue;23;red;23;none;23;hot;7
1140;hot;0.55;false;1234;danger;0.55;none;11;none;9
1141;medium;23445;none;23445;danger;23445;cold;11;medium;0.55
1142;hot;23445;true;0.55;none;23445;red;0.55;safe;7
1143;false;20.7;red;1234;red;20.7;cold;9;red;7
1144;none;45.5;cold;45.5;false;9;cold;45.5;safe;11
1145;danger;10;blue;0.55;cold;10;false;1234;safe;23
1146;false;11;danger;23;false;23445;danger;23445;hot;10
1147;blue;23;false;11;none;7;true;9;true;7
1148;none;7;hot;7;red;1234;red;11;hot;9
1149;blue;7;none;1234;hot;23;true;1234;danger;45.5
1150;medium;7;false;23;cold;1234;blue;0.55;medium;23
1151;red;45.5;true;45.5;hot;11;blue;7;danger;23
1152;danger;45.5;false;9;medium;10;none;9;red;23
1153;red;0.55;danger;11;cold;1234;blue;0.55;true;23
1154;red;11;blue;23445;hot;11;danger;9;safe;7
1155;hot;10;danger;7;blue;11;false;45.5;hot;0.55
1156;cold;45.5;cold;7;false;45.5;medium;7;danger;20.7
1157;safe;0.55;safe;1234;red;20.7;danger;20.7;hot;0.55
1158;red;9;blue;10;cold;45.5;none;10;false;10
1159;safe;7;false;45.5;true;9;true;10;cold;1234
1160;true;20.7;none;45.5;safe;9;hot;0.55;danger;7
1161;true;1234;hot;1234;medium;23;true;45.5;danger;23445
1162;safe;20.7;danger;11;blue;10;hot;9;false;23445
1163;blue;7;hot;0.55;hot;23;cold;0.55;none;20.7
1164;cold;11;safe;10;hot;11;true;9;true;23445
1165;none;23445;true;1234;true;10;none;11;none;7
1166;safe;45.5;cold;10;true;23;medium;23445;true;10
1167;hot;45.5;safe;23;danger;23;true;11;cold;1234
1168;false;45.5;safe;9;cold;9;false;9;false;20.7
1169;none;7;hot;23;cold;23445;safe;0.55;blue;7
1170;false;45.5;false;23;false;23;none;10;cold;23
1171;cold;23445;medium;20.7;hot;20.7;none;10;danger;10
1172;blue;1234;none;0.55;false;11;red;9;hot;23445
1173;danger;20.7;safe;10;hot;7;true;9;red;7
1174;safe;1234;medium;23;danger;23;medium;45.5;none;20.7
1175;red;10;false;1234;cold;9;danger;11;true;45.5
1176;cold;23;red;11;red;9;true;7;cold;45.5
1177;medium;7;blue;10;hot;23445;true;9;red;9
1178;none;0.55;none;1234;medium;1234;none;9;medium;23
1179;red;9;blue;20.7;danger;7;true;20.7;none;10
1180;cold;0.55;medium;23;safe;23;danger;23445;red;23
1181;cold;45.5;true;20.7;true;0.55;medium;45.5;false;7
1182;medium;1234;hot;45.5;hot;23;blue;7;none;20.7
1183;false;45.5;red;0.55;none;10;hot;1234;danger;11
1184;blue;23445;blue;9;safe;7;hot;10;false;0.55
1185;false;1234;none;7;red;7;false;10;medium;23445
1186;cold;45.5;true;10;blue;23445;red;7;medium;0.55
1187;medium;10;true;0.55;hot;9;cold;23;cold;0.55
1188;blue;45.5;false;9;danger;10;safe;23445;blue;11
1189;medium;1234;red;1234;hot;45.5;true;23;hot;9
1190;true;11;false;45.5;medium;9;safe;10;cold;7
1191;safe;0.55;true;11;none;10;cold;23;danger;23445
1192;medium;0.55;false;23;safe;0.55;danger;9;blue;20.7
1193;false;11;false;45.5;false;9;none;7;cold;45.5
1194;none;20.7;cold;23;cold;9;hot;10;safe;23
1195;medium;20.7;hot;10;blue;0.55;true;9;cold;0.55
1196;none;23;blue;9;hot;10;blue;10;safe;0.55
1197;safe;10;none;45.5;none;7;medium;10;blue;23
1198;blue;20.7;red;9;false;20.7;false;0.55;red;23
1199;red;11;medium;0.55;true;23;true;9;danger;0.55
1200;cold;1234;red;9;true;23;blue;20.7;none;45.5
1201;cold;20.7;true;7;none;23;false;1234;false;0.55
1202;red;45.5;red;10;danger;20.7;hot;23445;medium;0.55
1203;cold;23;blue;11;true;23;danger;23445;medium;1234
1204;cold;1234;none;11;blue;0.55;hot;45.5;safe;1234
1205;medium;1234;cold;11;none;9;blue;7;medium;0.55
1206;true;45.5;danger;23445;false;23;cold;1234;hot;11
1207;hot;9;hot;20.7;danger;11;safe;10;blue;10
1208;cold;11;danger;45.5;none;23445;red;10;none;10
1209;medium;45.5;cold;9;hot;45.5;false;45.5;red;7
1210;cold;10;true;9;none;23;medium;23445;false;11
1211;hot;23445;medium;10;red;20.7;medium;11;false;10
1212;cold;1234;safe;0.55;none;7;safe;45.5;cold;9
1213;safe;20.7;true;10;true;9;cold;9;cold;1234
1214;hot;23;danger;1234;blue;11;false;23;medium;1234
1215;none;7;safe;0.55;danger;7;cold;7;blue;7
1216;hot;23;cold;10;danger;20.7;danger;23;false;10
1217;safe;1234;none;20.7;true;1234;danger;11;false;0.55
1218;medium;10;red;7;red;23445;red;0.55;none;20.7
1219;red;23445;hot;11;blue;0.55;danger;7;none;23445
1220;true;45.5;hot;11;false;23;blue;23445;red;11
1221;red;45.5;danger;11;blue;1234;none;7;cold;9
1222;safe;20.7;true;9;hot;20.7;medium;9;danger;10
1223;false;23445;danger;0.55;safe;45.5;blue;7;medium;11
1224;blue;0.55;medium;10;cold;45.5;blue;20.7;danger;23445
1225;danger;11;false;9;false;10;none;45.5;blue;20.7
1226;safe;23;cold;45.5;true;45.5;danger;45.5;false;20.7
1227;true;20.7;danger;45.5;none;23445;danger;0.55;danger;20.7
1228;red;7;true;20.7;true;1234;blue;23;true;23
1229;danger;45.5;none;7;blue;7;medium;9;cold;23
1230;safe;10;danger;23;cold;11;hot;23;safe;23445
1231;false;7;medium;10;safe;23445;danger;23445;blue;45.5
1232;hot;7;false;11;cold;45.5;danger;9;true;0.55
1233;hot;9;safe;0.55;blue;11;hot;23;red;7
1234;false;0.55;false;23;red;45.5;none;11;blue;45.5
1235;cold;23;hot;11;none;20.7;red;11;cold;10
1236;cold;20.7;safe;7;hot;11;blue;11;cold;45.5
1237;blue;10;hot;1234;medium;10;red;20.7;hot;10
1238;none;23;danger;23;safe;20.7;cold;9;hot;7
1239;safe;10;hot;20.7;none;1234;hot;45.5;false;1234
1240;danger;7;cold;1234;cold;9;blue;10;true;7
1241;blue;45.5;safe;7;true;1234;danger;9;safe;10
1242;false;7;danger;20.7;medium;9;none;0.55;false;0.55
1243;red;1234;medium;23445;red;45.5;hot;7;safe;23
1244;cold;9;red;20.7;hot;7;cold;7;true;10
1245;hot;11;blue;23;false;20.7;hot;23;red;23445
1246;medium;23;true;11;danger;11;true;7;true;7
1247;danger;9;false;7;danger;9;medium;23445;hot;1234
1248;red;10;hot;9;medium;1234;none;23;blue;23445
1249;hot;23;red;1234;blue;10;medium;0.55;none;20.7
1250;true;23445;red;20.7;false;45.5;none;20.7;red;20.7
1251;hot;20.7;blue;11;medium;9;cold;45.5;medium;23445
1252;blue;0.55;true;10;false;10;false;0.55;danger;20.7
1253;hot;0.55;false;11;red;23445;blue;7;cold;1234
1254;hot;1234;true;11;danger;23;hot;10;medium;9
1255;false;9;true;1234;red;11;none;23445;hot;9
1256;red;11;true;20.7;medium;11;danger;20.7;none;0.55
1257;cold;45.5;blue;9;cold;7;true;1234;blue;7
1258;none;45.5;blue;9;red;9;false;0.55;true;0.55
1259;hot;11;safe;10;cold;45.5;blue;20.7;cold;1234
1260;red;11;cold;20.7;true;7;cold;1234;red;45.5
1261;hot;23445;none;11;cold;10;red;23445;blue;20.7
1262;cold;7;red;9;cold;20.7;medium;1234;danger;23445
1263;medium;1234;cold;45.5;red;9;danger;9;false;23445
1264;blue;11;danger;0.55;red;10;blue;23445;hot;9
1265;medium;20.7;false;11;danger;11;none;23445;false;20.7
1266;medium;11;true;20.7;false;23445;blue;23;safe;1234
1267;none;0.55;hot;9;false;23;blue;20.7;red;23445
1268;danger;23445;safe;0.55;red;9;false;23;safe;45.5
1269;false;23;none;10;false;7;true;11;hot;1234
1270;medium;45.5;false;7;safe;1234;danger;1234;none;9
1271;safe;23445;false;45.5;blue;20.7;cold;23445;hot;45.5
1272;true;20.7;hot;7;medium;0.55;blue;7;hot;23
1273;true;10;danger;7;none;20.7;hot;11;cold;7
1274;hot;45.5;blue;7;medium;11;red;1234;hot;1234
1275;safe;45.5;cold;1234;safe;23445;hot;0.55;red;23
1276;false;23;danger;11;danger;9;false;20.7;true;11
1277;none;11;hot;10;red;23445;false;45.5;safe;23
1278;none;20.7;hot;9;hot;45.5;blue;11;blue;23445
1279;false;20.7;hot;23445;red;11;true;11;red;23445
1280;danger;23;hot;7;none;10;none;23;cold;1234
1281;red;23;red;9;red;1234;none;10;safe;20.7
1282;false;23445;medium;7;true;7;red;23;safe;7
1283;safe;9;red;9;medium;23445;hot;23;hot;23
1284;safe;1234;cold;7;none;10;blue;23445;false;10
1285;blue;7;true;23445;hot;1234;none;9;danger;9
1286;red;23445;red;11;true;23445;safe;1234;none;23
1287;medium;23445;blue;1234;cold;7;hot;45.5;hot;11
1288;true;20.7;cold;11;red;1234;red;23445;hot;23
1289;true;9;danger;11;true;7;danger;1234;false;1234
1290;none;23445;red;9;none;20.7;true;7;cold;7
1291;cold;1234;cold;45.5;medium;11;cold;10;none;11
1292;red;0.55;blue;10;safe;7;blue;1234;danger;9
1293;red;23;none;1234;none;1234;none;45.5;false;10
1294;false;9;true;45.5;false;11;safe;20.7;blue;45.5
1295;hot;23;true;23;danger;20.7;false;11;cold;23445
1296;cold;23;red;9;false;45.5;cold;20.7;none;23
1297;true;45.5;hot;11;blue;0.55;none;11;safe;7
1298;true;9;blue;10;true;11;none;10;none;20.7
1299;red;7;red;10;danger;9;blue;7;hot;11
1300;true;20.7;hot;23445;red;11;cold;10;true;9
1301;danger;10;hot;23445;hot;11;hot;1234;safe;11
1302;medium;1234;danger;0.55;none;7;none;23445;true;0.55
1303;blue;7;hot;11;false;11;blue;0.55;red;10
1304;none;23;danger;11;cold;9;danger;0.55;none;9
1305;none;10;medium;23445;medium;20.7;true;9;hot;11
1306;blue;23445;hot;45.5;blue;9;red;23445;red;1234
1307;safe;20.7;false;23;cold;10;blue;0.55;danger;9
1308;blue;1234;cold;23;none;23445;cold;11;none;9
1309;false;7;blue;45.5;true;9;medium;11;blue;9
1310;safe;0.55;true;23;true;7;cold;7;blue;0.55
1311;blue;20.7;none;45.5;cold;45.5;hot;45.5;blue;45.5
1312;safe;1234;danger;23;none;23;true;23;medium;1234
1313;medium;9;false;23;medium;1234;false;9;hot;7
1314;none;11;blue;20.7;true;0.55;danger;9;false;23445
1315;red;7;false;7;cold;45.5;blue;23445;blue;45.5
1316;red;23;red;0.55;red;23;true;23;cold;23445
1317;hot;10;red;7;medium;0.55;hot;0.55;cold;45.5
1318;safe;9;danger;0.55;blue;20.7;red;23;medium;20.7
1319;hot;1234;hot;23;cold;45.5;medium;10;danger;11
1320;red;10;false;1234;true;0.55;medium;23;red;10
1321;danger;9;false;7;hot;20.7;danger;9;red;1234
1322;danger;9;false;1234;safe;45.5;false;1234;medium;23
1323;blue;7;true;10;danger;7;red;45.5;true;9
1324;blue;11;true;45.5;true;1234;none;23;true;9
1325;false;23;true;23;red;23445;medium;45.5;cold;0.55
1326;danger;9;danger;7;false;23;safe;1234;false;10
1327;safe;9;blue;20.7;red;1234;red;7;none;0.55
1328;red;7;danger;0.55;false;23;none;9;danger;23
1329;blue;7;blue;11;true;23445;safe;1234;red;10
1330;none;1234;safe;0.55;true;7;cold;45.5;danger;11
1331;hot;23;danger;9;hot;23445;none;10;medium;7
1332;red;9;false;9;none;7;true;23445;true;23
1333;safe;0.55;blue;45.5;medium;23;safe;1234;blue;7
1334;blue;45.5;none;1234;blue;0.55;cold;0.55;blue;0.55
1335;danger;23445;blue;45.5;medium;20.7;danger;0.55;cold;1234
1336;safe;7;false;23445;hot;1234;danger;0.55;cold;1234
1337;blue;7;false;23445;medium;11;medium;11;none;23445
1338;cold;23445;cold;1234;medium;1234;false;1234;hot;11
1339;cold;1234;true;23445;false;0.55;none;1234;cold;11
1340;safe;9;none;9;hot;1234;cold;23;safe;9
1341;danger;0.55;red;10;cold;20.7;blue;23;none;23
1342;danger;10;red;20.7;none;23445;true;11;hot;45.5
1343;red;1234;cold;23;cold;20.7;red;11;false;45.5
1344;medium;9;true;7;none;23445;true;23;false;23
1345;safe;1234;danger;10;danger;23;cold;10;cold;45.5
1346;false;7;true;45.5;blue;1234;blue;10;safe;1234
1347;true;10;danger;7;true;10;true;11;true;1234
1348;true;7;safe;20.7;red;9;blue;45.5;red;45.5
1349;blue;1234;none;7;false;23;danger;0.55;red;20.7
1350;red;11;medium;1234;red;10;hot;1234;true;20.7
1351;cold;1234;true;45.5;blue;9;safe;1234;safe;9
1352;none;11;danger;9;false;23;none;20.7;true;9
1353;danger;10;none;45.5;red;11;medium;23;red;0.55
1354;cold;11;medium;7;none;11;blue;10;medium;1234
1355;false;23445;safe;10;safe;9;danger;7;true;9
1356;none;10;true;9;blue;20.7;red;23445;blue;9
1357;true;23445;blue;1234;cold;10;hot;0.55;false;20.7
1358;none;23;blue;45.5;hot;1234;false;9;cold;0.55
1359;cold;0.55;danger;45.5;hot;20.7;true;45.5;false;45.5
1360;true;1234;safe;9;safe;9;hot;11;true;1234
1361;safe;20.7;red;1234;cold;45.5;true;0.55;blue;11
1362;medium;9;blue;1234;medium;0.55;none;0.55;danger;23445
1363;true;45.5;false;0.55;blue;45.5;cold;23445;safe;23
1364;blue;9;true;20.7;danger;7;none;1234;true;7
1365;true;23445;hot;23;false;23445;safe;23445;medium;23
1366;medium;1234;hot;9;hot;23445;danger;10;none;1234
1367;danger;1234;cold;1234;true;11;hot;11;medium;7
1368;danger;45.5;red;7;false;23;danger;7;danger;20.7
1369;none;7;cold;23;true;7;danger;20.7;danger;45.5
1370;danger;1234;cold;23;true;1234;false;45.5;danger;9
1371;cold;10;medium;20.7;medium;45.5;danger;10;medium;23
1372;medium;7;red;11;medium;9;blue;45.5;false;10
1373;true;23;cold;7;danger;45.5;hot;11;hot;11
1374;hot;9;blue;11;safe;1234;cold;45.5;safe;23445
1375;red;45.5;true;1234;safe;23445;true;20.7;danger;20.7
1376;blue;11;safe;20.7;danger;23445;medium;11;danger;0.55
1377;red;0.55;safe;10;cold;20.7;blue;11;cold;45.5
1378;none;1234;blue;9;none;10;cold;7;true;23
1379;hot;23;danger;9;safe;10;hot;0.55;none;9
1380;none;11;red;11;none;23;true;0.55;cold;9
1381;false;7;red;23;blue;23445;hot;9;medium;0.55
1382;hot;45.5;medium;23445;true;11;blue;45.5;safe;20.7
1383;danger;23;red;20.7;cold;23445;hot;23;cold;23445
1384;danger;11;red;23;blue;45.5;false;11;blue;1234
1385;danger;0.55;false;20.7;red;11;none;20.7;blue;7
1386;false;10;true;9;cold;23;false;1234;safe;1234
1387;safe;45.5;medium;23;safe;11;cold;7;blue;23445
1388;blue;20.7;false;11;red;0.55;red;23;true;23445
1389;red;11;cold;9;cold;23445;true;23;red;0.55
1390;safe;7;medium;7;none;0.55;none;23;medium;45.5
1391;true;11;false;7;none;10;cold;7;cold;7
1392;blue;45.5;red;23445;danger;10;none;23445;false;45.5
1393;medium;10;danger;0.55;false;20.7;hot;23445;red;23
1394;danger;9;blue;20.7;safe;45.5;red;45.5;safe;20.7
1395;danger;7;blue;23;blue;7;hot;23445;safe;23445
1396;none;9;none;11;medium;9;false;23;danger;45.5
1397;blue;9;medium;0.55;cold;45.5;red;7;red;0.55
1398;hot;10;hot;23445;false;23;danger;0.55;false;9
1399;danger;45.5;blue;7;medium;7;blue;11;blue;9
1400;blue;7;safe;45.5;cold;23;false;9;hot;23445
1401;true;9;safe;45.5;hot;45.5;safe;1234;medium;23445
1402;blue;9;danger;23;cold;23445;danger;9;hot;23445
1403;hot;23445;cold;0.55;medium;1234;cold;1234;cold;7
1404;false;20.7;none;45.5;red;11;false;7;safe;45.5
1405;true;0.55;medium;0.55;true;0.55;true;23445;cold;45.5
1406;false;1234;none;9;blue;1234;hot;20.7;medium;11
1407;red;23445;red;1234;danger;10;red;45.5;blue;11
1408;danger;11;true;0.55;cold;1234;hot;9;medium;9
1409;none;20.7;blue;7;none;1234;danger;45.5;safe;10
1410;hot;1234;cold;0.55;false;45.5;true;9;red;0.55
1411;medium;11;safe;23;hot;20.7;hot;1234;danger;45.5
1412;red;45.5;true;7;medium;7;cold;0.55;false;23
1413;false;23445;cold;1234;none;20.7;danger;9;danger;20.7
1414;hot;23445;red;10;false;7;true;23;false;7
1415;medium;1234;medium;11;medium;23445;danger;11;red;11
1416;true;1234;danger;0.55;hot;10;none;23445;danger;11
1417;none;10;red;45.5;hot;0.55;red;10;true;11
1418;blue;11;medium;45.5;hot;10;cold;7;red;9
1419;hot;10;hot;7;none;0.55;false;1234;none;11
1420;danger;45.5;danger;23;red;23445;false;1234;danger;9
1421;medium;23445;red;7;hot;1234;danger;9;none;11
1422;blue;1234;true;7;true;10;danger;23445;safe;10
1423;cold;11;blue;0.55;safe;9;none;11;true;23
1424;blue;23;cold;23;true;23;true;10;none;23445
1425;red;0.55;false;11;medium;20.7;false;0.55;hot;7
